Time_ps,V1_mag,V2_mag,V1_x,V1_y,V1_z,V2_x,V2_y,V2_z,R_distance
7.497,4.163104196686685,3.530038120149216,-2.1432719216,-2.3511856696,-2.6850973855,-3.2050531452,0.62297650806,1.341903028,47.97591629925932
7.498,4.163311828477931,3.529255544858068,-2.1433889366,-2.3514615057,-2.6850843627,-3.2036648987,0.62346817782,1.3429308802,47.97977703654874
7.499,4.163512232678679,3.528453695145349,-2.1435028511,-2.3517284121,-2.6850704115,-3.2022616775,0.62395311876,1.3439449889,47.98363933143838
7.5,4.163704112660092,3.527635279580201,-2.1436151205,-2.3519856058,-2.6850530466,-3.2008462666,0.62443209311,1.3449455024,47.98750316910149
7.501,4.163888410889694,3.526810972516892,-2.1437250195,-2.3522328388,-2.685034527,-3.1994299828,0.62490517753,1.3459334828,47.99136853748941
7.502,4.16406514024654,3.5259797485729316,-2.1438312371,-2.3524709299,-2.6850152035,-3.1980119159,0.62537155055,1.3469088302,47.995235419686246
7.503,4.164237807325047,3.5251399639045564,-2.1439353432,-2.3527035282,-2.6849960649,-3.1965899102,0.62583012922,1.3478729022,47.99910380464343
7.504,4.164405768838681,3.524292309442684,-2.1440363953,-2.3529300946,-2.6849773394,-3.1951637529,0.6262843178,1.3488264632,48.00297367883523
7.505,4.164568701107999,3.5234397544659455,-2.1441349403,-2.353149463,-2.6849591112,-3.1937362516,0.62673054901,1.3497723058,48.00684503697001
7.506,4.164727130315613,3.522577742230213,-2.1442310185,-2.3533638834,-2.6849401933,-3.1923023861,0.62716879173,1.3507104547,48.010717867557425
7.507,4.164882881987969,3.521708828712884,-2.1443250301,-2.3535729985,-2.6849234117,-3.1908644818,0.62760326648,1.3516401418,48.01459216600962
7.508,4.16503684277307,3.5208346685387926,-2.1444171634,-2.3537777807,-2.68490914,-3.1894244121,0.62803006877,1.3525630911,48.01846792499574
7.509,4.165186302216389,3.519955966920072,-2.1445061906,-2.3539756827,-2.6848963883,-3.1879825988,0.62844847047,1.3534805055,48.02234514082189
7.51,4.165330535416944,3.5190666649418603,-2.1445907786,-2.3541650011,-2.6848865915,-3.1865347906,0.62885375823,1.3543888553,48.02622380765413
7.511,4.165469970230673,3.5181695734591214,-2.1446708128,-2.3543473973,-2.6848790495,-3.1850837761,0.62924827038,1.3552878296,48.0301039164995
7.512,4.165606251033685,3.5172661479282024,-2.1447480028,-2.3545227016,-2.6848750978,-3.1836314216,0.62963202871,1.3561768451,48.03398546158911
7.513,4.165739964912612,3.5163574919412253,-2.144822395,-2.3546925232,-2.6848742001,-3.1821783073,0.63000418348,1.3570578324,48.03786843558432
7.514,4.165870263845861,3.515441156722011,-2.144892404,-2.3548577461,-2.6848755327,-3.1807217634,0.63036626941,1.3579300264,48.04175283015774
7.515,4.165998257813145,3.514514441088019,-2.1449597917,-2.3550171526,-2.6848804791,-3.179258467,0.63071556575,1.3587955077,48.04563864150156
7.516,4.166123310373245,3.513575644494523,-2.1450232597,-2.3551698694,-2.684889856,-3.1777889405,0.63104962778,1.3596498176,48.0495258646826
7.517,4.166246382916529,3.5126271440683543,-2.1450823426,-2.3553178605,-2.6849038051,-3.1763147783,0.63136970988,1.3604948261,48.05341449179329
7.518,4.166366251385951,3.511673814898646,-2.1451374113,-2.3554603114,-2.6849208459,-3.1748397018,0.63167676359,1.3613340209,48.05730451900056
7.519,4.166483680213281,3.5107157013159056,-2.1451878815,-2.3555970173,-2.6849428118,-3.1733644354,0.63196930723,1.3621665428,48.06119594175417
7.52,4.166600365317451,3.509747511088757,-2.1452342808,-2.3557292445,-2.6849708027,-3.1718823039,0.63224955642,1.3629933016,48.06508875876601
7.521,4.166715393682687,3.5087670184961053,-2.1452783153,-2.355854103,-2.6850045749,-3.1703904446,0.63251875908,1.3638146642,48.06898296940256
7.522,4.166827671010673,3.5077784237067338,-2.1453184572,-2.3559720497,-2.6850432507,-3.1688922679,0.63277426285,1.3646347484,48.07287857747817
7.523,4.166936850993511,3.506780438061401,-2.1453549135,-2.3560821468,-2.6850869507,-3.1673863837,0.63301684621,1.3654531151,48.076775583102226
7.524,4.167045000394014,3.5057681155151994,-2.1453889101,-2.3561876732,-2.6851350261,-3.1658685542,0.63324669787,1.3662668103,48.08067399115103
7.525,4.1671514549219815,3.504740711558438,-2.1454211881,-2.3562864929,-2.6851877285,-3.1643381598,0.63346397109,1.3670752953,48.084573801212514
7.526,4.167255386590801,3.503704031307899,-2.1454493668,-2.3563787619,-2.6852455385,-3.1628024139,0.63366252804,1.367879611,48.08847501258588
7.527,4.167356835219944,3.5026585533262313,-2.1454736613,-2.3564645274,-2.6853083048,-3.1612604225,0.6338446694,1.3686820001,48.09237762725015
7.528,4.16745649621219,3.5016047699123445,-2.1454962713,-2.3565437899,-2.6853753488,-3.1597125625,0.63401196474,1.3694821341,48.096281645546455
7.529,4.167553294585338,3.5005414213930712,-2.1455165137,-2.3566161085,-2.685445935,-3.1581591356,0.63416049946,1.37027792,48.10018707004087
7.53,4.167646925318464,3.49946545441879,-2.1455325633,-2.3566827093,-2.6855199723,-3.1565957366,0.63429143084,1.3710711882,48.104093898127864
7.531,4.167738397292256,3.498375845682021,-2.1455474606,-2.3567449384,-2.6855954159,-3.1550211817,0.63440220047,1.3718632398,48.10800213210756
7.532,4.16782760277457,3.497272458279231,-2.1455614398,-2.3568021613,-2.6856724683,-3.1534344029,0.63449408804,1.3726555891,48.11191177365032
7.533,4.1679131546492725,3.4961526582038913,-2.1455720592,-2.3568541872,-2.6857510949,-3.1518322648,0.63457109633,1.3734468711,48.11582282421429
7.534,4.167997076417891,3.4950168064938865,-2.1455811454,-2.3569017507,-2.6858323319,-3.1502147471,0.63462943216,1.374239793,48.11973528695944
7.535,4.168078796047958,3.4938683840414773,-2.1455885696,-2.3569448146,-2.685915427,-3.1485868701,0.63467092289,1.3750308455,48.123649167872614
7.536,4.168156944031148,3.492708331637826,-2.1455939008,-2.3569807516,-2.6860009046,-3.1469485904,0.63469438182,1.3758230631,48.12756446631259
7.537,4.1682307034218224,3.4915370801877574,-2.1455980127,-2.3570080954,-2.6860880855,-3.145299621,0.63470255073,1.3766169215,48.13148118561337
7.538,4.168299413543893,3.4903622261361287,-2.1455993606,-2.357028405,-2.6861758101,-3.1436474673,0.63469678607,1.3774139032,48.13539933240894
7.539,4.168364293082364,3.489184458799017,-2.145598632,-2.3570429935,-2.6862642679,-3.1419944225,0.63467790052,1.3782101433,48.1393189044321
7.54,4.168427244752626,3.4879989610648097,-2.1455987617,-2.3570517258,-2.6863541856,-3.1403349693,0.63464384431,1.3790069702,48.14323990169677
7.541,4.1684848692918335,3.4868003970548687,-2.1455966102,-2.3570541283,-2.6864432114,-3.1386634605,0.63459717473,1.3798025643,48.14716232740999
7.542,4.1685381438126035,3.4855927082906244,-2.1455934405,-2.3570494142,-2.6865325428,-3.1369840226,0.63454006458,1.380596493,48.151086178710415
7.543,4.168586665663165,3.484374455218669,-2.1455893915,-2.3570389368,-2.6866202565,-3.1352953288,0.63447254412,1.3813881193,48.155011452591225
7.544,4.168629753147749,3.4831494888382295,-2.1455820926,-2.3570224372,-2.6867074149,-3.1336004178,0.634393745,1.3821806537,48.15893814877056
7.545,4.168666825318787,3.4819131936231353,-2.1455710194,-2.356998754,-2.6867945539,-3.1318960947,0.6343025805,1.3829702008,48.162866266191116
7.546,4.168696624492898,3.480666708161284,-2.1455549412,-2.3569676708,-2.6868808943,-3.1301824384,0.63420318956,1.3837575474,48.16679580066066
7.547,4.1687191789754205,3.4794062950199067,-2.1455344954,-2.3569278936,-2.6869671056,-3.1284559419,0.63409492503,1.3845415167,48.17072674968637
7.548,4.168734564114975,3.478133146672229,-2.145509265,-2.3568795282,-2.6870535442,-3.1267191023,0.6339763912,1.385320099,48.17465910874091
7.549,4.168739425467905,3.4768455254178585,-2.1454760998,-2.3568229791,-2.6871371658,-3.1249693309,0.63384767666,1.3860947339,48.17859287344652
7.55,4.168735068057297,3.47554219694551,-2.1454378519,-2.3567569328,-2.6872188692,-3.1232052429,0.63371037608,1.3868647132,48.18252803565448
7.551,4.168719658846915,3.4742214278815267,-2.145393344,-2.3566782936,-2.6872994649,-3.12142427,0.63356456764,1.3876314335,48.18646459181259
7.552,4.168694506209787,3.4728856601007845,-2.1453435588,-2.3565870977,-2.6873801651,-3.1196282702,0.6334132855,1.3883954313,48.190402538072895
7.553,4.1686592441307555,3.471539240217049,-2.1452899799,-2.3564834876,-2.6874590915,-3.1178230186,0.63325335686,1.3891560413,48.19434187321306
7.554,4.16861301015768,3.4701821990265604,-2.1452303561,-2.3563694143,-2.6875349916,-3.1160089242,0.63308574958,1.3899119801,48.19828258925622
7.555,4.1685559241351084,3.468806376306155,-2.1451628145,-2.3562438943,-2.6876104075,-3.1141765774,0.63291107099,1.3906636895,48.20222467991656
7.556,4.168487495334221,3.4674125075905886,-2.1450882021,-2.3561059547,-2.6876847535,-3.1123277481,0.63272812924,1.3914095733,48.20616814092966
7.557,4.168407673738478,3.466004556688241,-2.1450088754,-2.3559559848,-2.6877557286,-3.110466348,0.63253631991,1.3921510295,48.21011296487618
7.558,4.168316209120838,3.4645786008021475,-2.1449213753,-2.3557946451,-2.6878251251,-3.1085882819,0.63233671398,1.3928869498,48.21405914508167
7.559,4.168214245065497,3.4631348610589985,-2.1448259944,-2.3556218759,-2.6878945337,-3.1066938333,0.6321286468,1.3936175465,48.218006676654696
7.56,4.168100675904234,3.4616757464923307,-2.1447228109,-2.3554387099,-2.6879612707,-3.1047864382,0.63191141736,1.3943414602,48.221955551454506
7.561,4.167977752432556,3.4602026293528296,-2.1446135368,-2.3552460351,-2.6880266808,-3.1028664143,0.63168698627,1.3950605014,48.22590576146745
7.562,4.167845430012021,3.4587117394132347,-2.1444969178,-2.3550442104,-2.6880913796,-3.1009303183,0.63145632351,1.3957725348,48.229857301652885
7.563,4.1677023092106795,3.4572016661384537,-2.1443711983,-2.3548340446,-2.6881538878,-3.0989768596,0.63121550773,1.3964787026,48.23381016461145
7.564,4.1675516117822085,3.455679758773763,-2.1442390693,-2.3546164452,-2.6882162574,-3.0970116319,0.63096820255,1.3971831213,48.23776434481083
7.565,4.167392884444249,3.4541534725930583,-2.1441012618,-2.3543915835,-2.6882770512,-3.0950438902,0.63071214461,1.3978847308,48.24171983924281
7.566,4.167228774289457,3.45262082045423,-2.1439597372,-2.3541609244,-2.6883375243,-3.0930715073,0.63044839372,1.3985828554,48.24567664277461
7.567,4.167057710222383,3.451075174505731,-2.1438138363,-2.3539227151,-2.6883973008,-3.091086537,0.6301804887,1.3992771107,48.249634749382004
7.568,4.166880315758289,3.4495167182714126,-2.143663443,-2.3536773208,-2.6884571186,-3.0890896628,0.62990756766,1.3999668214,48.25359415802037
7.569,4.166699894594746,3.4479449123816623,-2.1435098022,-2.3534287884,-2.6885175613,-3.0870807508,0.6296294989,1.4006510097,48.25755486242609
7.57,4.166517126240319,3.446361649958505,-2.1433515008,-2.3531799723,-2.6885783093,-3.0850599834,0.62934805207,1.4013331333,48.26151686260089
7.571,4.166329926716508,3.4447615066651918,-2.1431877114,-2.352927357,-2.6886398689,-3.0830231977,0.62906067766,1.4020101512,48.265480154781024
7.572,4.166138979643094,3.443146727501498,-2.1430199007,-2.3526702797,-2.6887027091,-3.0809716243,0.62876642068,1.402685291,48.269444738247174
7.573,4.165945794709555,3.441521234318351,-2.1428499903,-2.3524115636,-2.6887651662,-3.0789094023,0.62846549589,1.4033589773,48.27341061325784
7.574,4.16575094892857,3.4398892787914286,-2.142679176,-2.352151355,-2.6888270529,-3.0768420775,0.6281590376,1.4040289541,48.277377777337605
7.575,4.165552941987683,3.438248379449057,-2.1425066069,-2.3518875407,-2.6888885711,-3.0747660601,0.62784902318,1.4046961232,48.28134622779129
7.576,4.165349187151263,3.4365964236767037,-2.1423303298,-2.3516200238,-2.688947354,-3.0726787491,0.6275342742,1.405361526,48.285315960571545
7.577,4.165141993658532,3.434930880887732,-2.142152948,-2.3513489972,-2.6890047356,-3.0705782752,0.6272127883,1.4060239438,48.28928697291895
7.578,4.1649316883644065,3.433258964015149,-2.1419732685,-2.3510739371,-2.68906263,-3.0684720454,0.62688695583,1.4066837474,48.29325926250204
7.579,4.164719124013604,3.431579442244114,-2.1417903516,-2.3507963886,-2.6891217546,-3.0663580212,0.6265593332,1.4073412366,48.29723282759402
7.58,4.164500327594047,3.4298947219878055,-2.1416033349,-2.3505144209,-2.6891783302,-3.0642380822,0.62622781537,1.4079991132,48.301207666228514
7.581,4.164276824347665,3.428201107930019,-2.1414140585,-2.3502269098,-2.6892342353,-3.0621085686,0.62589419133,1.4086555334,48.30518377741777
7.582,4.1640489294889385,3.4265000242293597,-2.1412218881,-2.3499342217,-2.6892901418,-3.0599707972,0.62556054836,1.4093101634,48.30916115898316
7.583,4.163817853781297,3.4247907438720424,-2.1410264288,-2.3496370709,-2.6893476134,-3.0578247287,0.62522346041,1.4099628337,48.31313981116806
7.584,4.163582381821436,3.42306554772009,-2.1408251832,-2.3493338932,-2.6894081214,-3.0556618059,0.62488517943,1.4106123438,48.31711973279356
7.585,4.163344077208059,3.4213279605573206,-2.1406186754,-2.3490253321,-2.6894731047,-3.0534867541,0.62454617565,1.4112567912,48.321100926232276
7.586,4.163102553468384,3.419580907597329,-2.1404067137,-2.348711644,-2.6895418911,-3.0513020041,0.62420669881,1.4118978931,48.325083391563034
7.587,4.1628553458056,3.4178229033792533,-2.1401901548,-2.348391202,-2.689611402,-3.0491062755,0.62386595903,1.4125351623,48.32906712732899
7.588,4.162603637119394,3.4160531695982916,-2.1399667998,-2.3480657071,-2.6896837306,-3.046898775,0.62352537687,1.413167795,48.333052132031455
7.589,4.162346142717536,3.4142756342485563,-2.1397366176,-2.3477332702,-2.68975856,-3.0446833764,0.62318447864,1.4137971388,48.337038405531914
7.59,4.162081839294897,3.412489466136065,-2.1394996361,-2.3473935941,-2.6898345411,-3.0424588002,0.62284305957,1.4144240272,48.34102594268552
7.591,4.161810767765386,3.4106986166042157,-2.1392535135,-2.3470476777,-2.6899127254,-3.04022771,0.62250197026,1.4150518795,48.34501474647797
7.592,4.161533438483021,3.4089058779742047,-2.1389983071,-2.3466964032,-2.6899930842,-3.0379948122,0.62215927542,1.4156781562,48.34900481755185
7.593,4.161250049626365,3.4071072893981413,-2.138734179,-2.3463396889,-2.6900758635,-3.0357578882,0.62181509421,1.4162980316,48.35299615146319
7.594,4.160959834486571,3.4052974848787705,-2.1384596082,-2.3459765353,-2.690161955,-3.0335114305,0.62146837827,1.416910871,48.35698874321046
7.595,4.160664372971279,3.4034837870791197,-2.1381772149,-2.3456085471,-2.6902503166,-3.031262495,0.62111983094,1.4175188644,48.36098258763048
7.596,4.1603644295393805,3.401664176441532,-2.1378872065,-2.3452369419,-2.6903409013,-3.0290075538,0.62077268322,1.4181232965,48.36497768235845
7.597,4.1600580544295624,3.399841863144,-2.1375874214,-2.3448596415,-2.6904342203,-3.0267520532,0.62042251168,1.418722175,48.36897402389159
7.598,4.1597461504995055,3.3980227290279648,-2.1372778187,-2.3444776355,-2.6905308359,-3.0245018762,0.6200714773,1.4193161138,48.372971605071456
7.599,4.159429816244307,3.396196693410508,-2.1369596052,-2.3440922643,-2.6906303162,-3.0222458943,0.61972059517,1.4199042639,48.376970423119744
7.6,4.1591109072987456,3.39436196711254,-2.136634686,-2.3437042533,-2.6907333816,-3.0199834783,0.61937078259,1.4204832939,48.380970473822764
7.601,4.158788077145727,3.3925265560423887,-2.1363049894,-2.3433115899,-2.6908381697,-3.0177207099,0.61902349875,1.4210587808,48.38497175027388
7.602,4.158460861914995,3.3906916368268223,-2.1359689268,-2.3429151119,-2.6909444926,-3.0154592223,0.61867783931,1.4216304674,48.38897424984661
7.603,4.158131045287489,3.388854148875889,-2.1356265169,-2.3425157173,-2.6910543072,-3.0131949443,0.61833451779,1.4221993862,48.39297796981873
7.604,4.157796963015457,3.387012492927319,-2.1352761708,-2.3421125505,-2.6911670444,-3.0109277088,0.61799394119,1.4227619085,48.396982908089505
7.605,4.15745738075742,3.3851678586257044,-2.1349175805,-2.341706481,-2.6912802816,-3.0086569363,0.61765630024,1.4233220175,48.40098906132813
7.606,4.157112347211775,3.3833173412558484,-2.1345538607,-2.3412944503,-2.6913942818,-3.0063797603,0.6173227015,1.4238783834,48.40499642579817
7.607,4.156762100933089,3.381459139629514,-2.1341864408,-2.3408758943,-2.6915087678,-3.0040941389,0.61699263804,1.4244312557,48.4090049989551
7.608,4.156407584187736,3.3795939641077433,-2.1338129956,-2.3404529431,-2.6916251832,-3.0018038928,0.61666157994,1.4249762269,48.41301477537436
7.609,4.1560490160012735,3.3777213546378597,-2.13343441,-2.3400255372,-2.6917432134,-2.999505723,0.61633294008,1.4255176864,48.417025750597055
7.61,4.155685351532837,3.375838559134254,-2.1330495249,-2.339593242,-2.6918625387,-2.9971968852,0.61600728508,1.426054639,48.42103792331235
7.611,4.155317234427084,3.373949250546868,-2.1326596148,-2.3391554695,-2.6919836507,-2.9948803779,0.61568401719,1.4265897302,48.425051291458445
7.612,4.154945467052831,3.372056891521281,-2.1322635811,-2.3387135747,-2.6921074775,-2.9925613013,0.61536226022,1.427120817,48.42906585455057
7.613,4.154569010906588,3.370162766192614,-2.1318608443,-2.3382658805,-2.6922343284,-2.9902432274,0.61504050384,1.4276441049,48.43308160794894
7.614,4.1541867678152835,3.3682643547023936,-2.1314539665,-2.3378102813,-2.6923623046,-2.9879223935,0.61472025194,1.4281608962,48.437098543953944
7.615,4.15379936091647,3.3663710221759127,-2.1310441008,-2.3373462123,-2.6924919415,-2.9856049596,0.61440218263,1.4286801049,48.44111666063882
7.616,4.153409059407625,3.364477036767506,-2.1306314674,-2.3368755894,-2.6926248986,-2.9832852169,0.61408951788,1.4291987649,48.4451359610504
7.617,4.153012896257855,3.3625785125236205,-2.1302160783,-2.336395556,-2.692759065,-2.9809622835,0.61377985145,1.429710604,48.449156443023305
7.618,4.152612015770715,3.360672732947697,-2.1297999528,-2.3359089746,-2.6928921213,-2.9786334079,0.61347128182,1.4302157969,48.45317810039552
7.619,4.152208768516486,3.358765361491609,-2.1293845691,-2.3354173456,-2.6930252201,-2.9763050927,0.61316434896,1.4307138882,48.45720092447093
7.62,4.151798535118759,3.3568601930894038,-2.1289693427,-2.3349148517,-2.6931567443,-2.973977903,0.61286332722,1.4312107918,48.46122490956484
7.621,4.151384212819294,3.354956378725385,-2.1285538919,-2.3344051474,-2.6932882912,-2.9716512464,0.61256704407,1.4317062511,48.465250053957014
7.622,4.150968411275604,3.353050390507707,-2.1281401983,-2.3338898355,-2.6934209258,-2.9693237161,0.61227394054,1.4321955914,48.469276355423425
7.623,4.150549092180012,3.3511466658757247,-2.127725305,-2.3333668909,-2.6935555954,-2.9669973777,0.61198610787,1.4326840338,48.47330380776166
7.624,4.150125534385324,3.34924587865232,-2.1273095808,-2.332835134,-2.6936919156,-2.964672461,0.61170170733,1.4331734633,48.47733241556329
7.625,4.149697480114905,3.3473399829557233,-2.1268953647,-2.3322941765,-2.6938279749,-2.962340515,0.61142046315,1.4336626702,48.48136217767814
7.626,4.149265096205758,3.345434811814855,-2.1264816982,-2.3317429631,-2.6939656976,-2.960006694,0.61114458247,1.4341536706,48.48539309598131
7.627,4.148827134286738,3.3435266193223288,-2.1260666586,-2.3311818119,-2.6941043991,-2.9576675868,0.61087268716,1.434645343,48.48942517472092
7.628,4.148384770035672,3.341604414695687,-2.1256506442,-2.3306134473,-2.6942432144,-2.9553110315,0.61060178955,1.4351383996,48.49345841456723
7.629,4.1479400057876195,3.339671497154555,-2.1252345183,-2.330039385,-2.6943832315,-2.952939806,0.61033572784,1.4356331392,48.49749282183063
7.63,4.147493986552126,3.3377394417969897,-2.1248179094,-2.329459535,-2.6945265809,-2.9505644771,0.61007326168,1.4361352524,48.50152840302454
7.631,4.147046468089883,3.335805734967166,-2.1244025558,-2.328872054,-2.6946731055,-2.948182688,0.6098118604,1.4366447837,48.50556517029123
7.632,4.1465968362359,3.3338674061441984,-2.1239871533,-2.3282776116,-2.6948223055,-2.945792196,0.60955735764,1.4371569321,48.5096031320016
7.633,4.146144781207293,3.331927592277508,-2.1235704074,-2.3276766053,-2.694974377,-2.943395383,0.60930816438,1.4376747408,48.51364229560912
7.634,4.145688597169077,3.3299891441161478,-2.1231515695,-2.3270677053,-2.6951284297,-2.940994416,0.60906186949,1.4382013712,48.517682672020015
7.635,4.14522775530749,3.3280522643352266,-2.1227288212,-2.3264522638,-2.6952839107,-2.9385897628,0.60881839578,1.4387363348,48.52172426896139
7.636,4.14476327360635,3.3261151192320892,-2.1223037276,-2.3258313203,-2.6954402519,-2.9361799365,0.60857713698,1.439278651,48.52576709630947
7.637,4.144296141885631,3.3241747130849872,-2.1218777692,-2.3252041128,-2.6955984638,-2.9337615913,0.60833736107,1.439828498,48.52981116240774
7.638,4.143824198440066,3.3222304367763393,-2.1214474907,-2.3245697869,-2.6957586757,-2.9313323036,0.60809807874,1.4403897832,48.533856479579484
7.639,4.143345741676534,3.320283459447612,-2.1210134492,-2.3239255538,-2.6959202332,-2.9288961168,0.60785838502,1.4409573109,48.53790305798988
7.64,4.142861008883014,3.318334583273344,-2.1205759017,-2.3232728679,-2.6960820398,-2.9264510865,0.60761876239,1.44153664,48.541950906947974
7.641,4.142370987018654,3.316381836761479,-2.1201357506,-2.3226121786,-2.6962445106,-2.9239963884,0.60737844871,1.4421251776,48.54600003789296
7.642,4.1418764479843855,3.3144266181500255,-2.1196931074,-2.321943986,-2.6964083086,-2.9215337854,0.60713956928,1.4427216264,48.550050461967174
7.643,4.141377009559379,3.3124630033550697,-2.1192497992,-2.3212666979,-2.6965727769,-2.9190570787,0.60689939838,1.4433260339,48.554102185808915
7.644,4.140874798981078,3.310497701283504,-2.1188059874,-2.3205830916,-2.6967386606,-2.916573021,0.60666054527,1.4439389967,48.558155222866816
7.645,4.1403698011181715,3.308530218037646,-2.1183597561,-2.3198951779,-2.6969057079,-2.9140821775,0.60642474737,1.4445574728,48.5622095801779
7.646,4.139860204833826,3.306559057033014,-2.1179095584,-2.3192018956,-2.6970732629,-2.9115831589,0.60619074536,1.4451813335,48.5662652650832
7.647,4.139347074585105,3.304587788721809,-2.117458371,-2.3185050086,-2.6972391025,-2.9090810387,0.60595859154,1.4458084759,48.57032227950054
7.648,4.1388303155898285,3.302623297926171,-2.1170061357,-2.3178046456,-2.6974030154,-2.9065828464,0.60572827141,1.4464404814,48.5743806267921
7.649,4.138309752075886,3.3006584189876857,-2.1165526732,-2.3170994805,-2.6975660109,-2.9040801918,0.60549957526,1.4470779187,48.57844030974961
7.65,4.1377836420715575,3.298690947467703,-2.1160966921,-2.3163892097,-2.6977266888,-2.9015731223,0.60526916196,1.4477170388,48.582501329488885
7.651,4.137252291487829,3.2967171710161405,-2.1156390505,-2.3156762786,-2.6978827447,-2.8990577552,0.60503830074,1.4483566178,48.586563684170265
7.652,4.136713958577238,3.294746244333045,-2.1151788015,-2.3149602246,-2.6980326483,-2.8965437298,0.60480891769,1.4489973806,48.590627368647624
7.653,4.136169674591464,3.2927759570552086,-2.1147158495,-2.3142424886,-2.6981768209,-2.8940273857,0.60458447064,1.4496401664,48.59469237824514
7.654,4.135622166527769,3.2908082651786623,-2.1142526701,-2.3135243481,-2.6983164088,-2.8915116756,0.60436266327,1.4502844684,48.59875870852246
7.655,4.135071458597494,3.2888359695987495,-2.1137903842,-2.312803133,-2.6984528618,-2.8889890233,0.60414304323,1.4509292338,48.602826357749805
7.656,4.134515148398584,3.2868590287332986,-2.1133294666,-2.3120765667,-2.6985840783,-2.8864596671,0.6039243754,1.4515743914,48.606895323437904
7.657,4.133949359251547,3.2848867314010395,-2.1128676838,-2.3113422313,-2.69870794,-2.883933158,0.60370635357,1.4522220963,48.61096559945862
7.658,4.13337818050656,3.28291421538551,-2.1124068318,-2.3106030857,-2.6988267711,-2.8814063919,0.60349212074,1.4528662053,48.61503718036044
7.659,4.132804439399663,3.280937663043353,-2.1119483775,-2.3098616035,-2.6989416366,-2.8788747493,0.60328017102,1.4535078816,48.61911005716794
7.66,4.132224741803894,3.2789558601301287,-2.1114907169,-2.3091171259,-2.69904916,-2.8763378722,0.60307185359,1.454144531,48.62318422215146
7.661,4.131639888151017,3.276975736970726,-2.1110323845,-2.3083702244,-2.6991512266,-2.8738012957,0.60286946365,1.4547798814,48.627259666404484
7.662,4.131050859871678,3.2750037115017463,-2.1105734359,-2.3076208689,-2.6992493223,-2.8712714106,0.6026751318,1.4554148833,48.63133638363704
7.663,4.130458189840476,3.2730331483457764,-2.1101141526,-2.3068696382,-2.6993435486,-2.8687408079,0.60248465236,1.4560509644,48.63541436899003
7.664,4.129860167977904,3.2710614553476725,-2.1096547285,-2.306114993,-2.6994324538,-2.8662062667,0.60229557006,1.456689647,48.6394936195508
7.665,4.129255944470396,3.2690995474299087,-2.1091955339,-2.3053561784,-2.6995150945,-2.8636790708,0.60211187846,1.4573315739,48.64357413230374
7.666,4.128648401887538,3.267144395720593,-2.1087367716,-2.3045958454,-2.699593459,-2.8611554815,0.60193211386,1.4579778954,48.64765590463426
7.667,4.128037325621155,3.265191614534692,-2.1082781992,-2.3038333277,-2.6996679786,-2.8586324713,0.60175747408,1.4586242203,48.65173893533353
7.668,4.127422483585168,3.263244431950489,-2.1078200304,-2.3030681169,-2.6997385663,-2.8561139158,0.60158890175,1.4592697886,48.655823217033216
7.669,4.126802561756109,3.261307643961221,-2.1073630476,-2.3022977888,-2.6998046709,-2.8536040915,0.60142299587,1.4599183599,48.65990874680245
7.67,4.126178938456041,3.2593752109788334,-2.1069060461,-2.3015242707,-2.6998676961,-2.8510942597,0.60126113811,1.4605729465,48.663995522533064
7.671,4.125551713135391,3.257445886906797,-2.1064498408,-2.3007464201,-2.6999281317,-2.8485835273,0.6011045795,1.4612319729,48.668083549245054
7.672,4.12492182857054,3.255520299520084,-2.1059944,-2.2999640453,-2.6999876054,-2.846074256,0.60095190377,1.4618928002,48.67217282578366
7.673,4.124287196809635,3.2536003943648333,-2.1055363287,-2.2991789209,-2.7000440626,-2.8435693016,0.60080671157,1.4625527165,48.67626335062584
7.674,4.123646098936789,3.2516852867736943,-2.105075679,-2.2983885363,-2.7000969744,-2.8410660475,0.60066446912,1.4632167008,48.68035511970286
7.675,4.123001982266253,3.2497766141614246,-2.1046150824,-2.2975944097,-2.7001482606,-2.8385674711,0.60052553489,1.4638824529,48.684448133850125
7.676,4.122357732555189,3.2478712209893272,-2.1041546082,-2.2968002974,-2.7001990767,-2.836071004,0.60038685912,1.4645491961,48.68854238937222
7.677,4.121712846348578,3.2459660511693667,-2.1036964741,-2.2960051603,-2.7002478102,-2.8335737502,0.60025049754,1.4652149152,48.69263788789436
7.678,4.12106550736295,3.244072294417365,-2.1032365818,-2.2952083694,-2.7002954168,-2.8310874771,0.60011459557,1.4658824034,48.69673462481546
7.679,4.120415566529719,3.242186393710343,-2.1027759903,-2.294407495,-2.7003429083,-2.8286084384,0.59998084031,1.4665503418,48.7008325993177
7.68,4.119764653681917,3.240311257519778,-2.1023173998,-2.2936031098,-2.7003901805,-2.8261386562,0.59984870313,1.4672214812,48.70493180960713
7.681,4.119112203979528,3.2384435867109405,-2.1018591004,-2.29279518,-2.70043773,-2.8236764319,0.59971763254,1.4678920374,48.70903225699486
7.682,4.118459040974827,3.2365703677217867,-2.1014002032,-2.2919846248,-2.7004867224,-2.8212088317,0.59958477092,1.4685593538,48.71313393710197
7.683,4.117805710308241,3.2346985565302635,-2.1009402973,-2.2911716135,-2.7005381635,-2.8187419323,0.59945120282,1.4692266422,48.71723685333036
7.684,4.11715236089336,3.2328346148943825,-2.1004815705,-2.2903556719,-2.7005909781,-2.8162815567,0.59932207389,1.4698948576,48.721341004183316
