Time_ps,V1_mag,V2_mag,V1_x,V1_y,V1_z,V2_x,V2_y,V2_z,R_distance,X1,Y1,Z1,X2,Y2,Z2
6.58,2.8418946481942187,2.8793445674016027,-0.26753619689,0.45017908401,-2.7932290216,-0.22082680235,0.1062497466,2.8688972886,51.534469936367785,-0.26270493724,0.97781976769,-25.639590137,-0.46337834186,0.36230094516,25.890813106
6.581,2.8423907269460553,2.878774408484482,-0.26760627651,0.45012435478,-2.7937358484,-0.22065898886,0.10614333086,2.8683419076,51.54013552013676,-0.26297250828,0.97826991941,-25.642383621,-0.46359908453,0.36240714191,25.893681726
6.582,2.8428747691563996,2.878208301205449,-0.26767829746,0.45007171442,-2.7942299,-0.22049120251,0.10603560615,2.8677906313,51.54580105019172,-0.26324015051,0.9787200174,-25.645177604,-0.46381965969,0.3625132316,25.896549792
6.583,2.8433443664051543,2.8776453298998605,-0.2677494365,0.45001746749,-2.7947095921,-0.22032610921,0.1059258818,2.8672423612,51.55146652056326,-0.26350786471,0.97917006217,-25.647972076,-0.46404006811,0.36261921233,25.899417308
6.584,2.8437964668349425,2.8770821911733973,-0.26781562743,0.44995866662,-2.7951726839,-0.22015994144,0.10581717289,2.8666939601,51.557131914241126,-0.26377564736,0.97962005076,-25.650767018,-0.46426031128,0.36272508385,25.902284276
6.585,2.844231628992488,2.876517125748862,-0.26788087398,0.44989403449,-2.7956195654,-0.21999234146,0.10570780288,2.8661437516,51.56279721615806,-0.26404349577,0.98006997744,-25.653562416,-0.46448038726,0.3628308465,25.905150695
6.586,2.844650975463804,2.875950887115692,-0.26794648188,0.4498281851,-2.7960505108,-0.21982790231,0.10559735503,2.8655921547,51.568462406294906,-0.26431140942,0.98051983853,-25.656358252,-0.46470029747,0.36293649906,25.908016563
6.587,2.84505801736588,2.8753848799083426,-0.26800886097,0.44976057839,-2.7964695233,-0.21966525479,0.1054858347,2.8650406842,51.57412747065989,-0.2645793873,0.98096963293,-25.659154513,-0.4649200436,0.36304204081,25.910881879
6.588,2.8454577567968653,2.874818664140833,-0.26807121837,0.44969604298,-2.7968806082,-0.21950293759,0.10537366113,2.8644889952,51.579792399289104,-0.26484742716,0.98141936077,-25.661951188,-0.46513962788,0.36314747048,25.913746644
6.589,2.8458493435148924,2.874253913454316,-0.26813292357,0.44963403832,-2.7972830484,-0.2193398177,0.10526372159,2.863938748,51.58545718621346,-0.26511552957,0.981869026,-25.664748271,-0.46535904906,0.36325278899,25.916610858
6.59,2.8462293866926904,2.873690078441991,-0.26819112656,0.44957125971,-2.797674199,-0.21917846164,0.10515386892,2.8633892737,51.591121820430025,-0.26538369161,0.98231862855,-25.66754575,-0.46557830818,0.36335799797,25.919474522
6.591,2.8466014480173785,2.8731264223925748,-0.26824756412,0.44950748663,-2.7980575526,-0.2190160723,0.10504355921,2.8628400671,51.596786294955045,-0.26565191142,0.98276816823,-25.670343617,-0.46579740564,0.36346309675,25.922337637
6.592,2.846965919155296,2.8725580419067605,-0.26829956052,0.4494421634,-2.7984338535,-0.21885220537,0.10492969087,2.8622863547,51.602450598795684,-0.26592018514,0.98321764313,-25.673141863,-0.46601633964,0.36356808366,25.925200201
6.593,2.8473182700724484,2.8719825445213862,-0.26834902957,0.4493741394,-2.7987984944,-0.21869111027,0.10481423104,2.8617253382,51.608114716985675,-0.26618850978,0.98366705145,-25.67594048,-0.46623511116,0.36367295557,25.928062207
6.594,2.8476641716336752,2.871404169996562,-0.26839167042,0.44930796085,-2.799156927,-0.21853287019,0.10469921175,2.8611611921,51.613778635543234,-0.26645688084,0.98411639229,-25.678739458,-0.46645372279,0.36377771254,25.930923651
6.595,2.848003123456665,2.870819994588367,-0.2684307485,0.44924222927,-2.799508554,-0.21837525146,0.10458154873,2.8605912659,51.619442343544826,-0.26672529191,0.98456566741,-25.681538792,-0.46667217703,0.36388235301,25.933784527
6.596,2.8483368441749533,2.870229779459423,-0.26846889569,0.44917571391,-2.7998550691,-0.21821770887,0.10446016009,2.8600154009,51.62510582902474,-0.26699374208,0.98501487659,-25.684338474,-0.46689047339,0.36398687422,25.936644831
6.597,2.8486614023040184,2.8696369814062477,-0.26850373102,0.44910828247,-2.8001927223,-0.21806338926,0.10433708588,2.8594367515,51.63076908102634,-0.26726222853,0.98546401851,-25.687138499,-0.46710861337,0.36409127281,25.939504557
6.598,2.848973564219667,2.8690381064728623,-0.26853437271,0.44904241936,-2.8005179103,-0.21791279248,0.10421119077,2.8588518148,51.6364320846097,-0.26753074798,0.98591309385,-25.689938855,-0.46732660175,0.36419554726,25.942363702
6.599,2.849272272870573,2.8684320779840218,-0.26856163056,0.44897649367,-2.800829742,-0.21775922037,0.1040843938,2.8582599509,51.642094820829506,-0.26779929613,0.98636210317,-25.69273953,-0.46754443775,0.36429969495,25.945222259
6.6,2.8495647663583954,2.8678202099559815,-0.26858805266,0.448912248,-2.8011350573,-0.21760631286,0.10395831301,2.8576621421,51.64775727069288,-0.26806787105,0.98681104711,-25.695540513,-0.46776212047,0.36440371649,25.94808022
6.601,2.849854563130199,2.8671977897302416,-0.26861207291,0.44885140149,-2.8014373105,-0.21745485638,0.10382682523,2.8570538219,51.65341942327865,-0.26833647149,0.98725992896,-25.698341799,-0.467979651,0.36450760956,25.950937579
6.602,2.8501410265628317,2.8665626053703837,-0.26863063633,0.44878915919,-2.8017369154,-0.21730384354,0.10369201921,2.856432771,51.65908126567436,-0.26860509313,0.98770874913,-25.701143387,-0.46819703036,0.36461136922,25.953794324
6.603,2.8504183945157755,2.8659182839485404,-0.26864556453,0.44872698569,-2.802027601,-0.21715416981,0.10355658488,2.8558024635,51.66474277792487,-0.26887373149,0.98815750738,-25.70394527,-0.46841425927,0.36471499343,25.956650442
6.604,2.8506844717844286,2.86526300401062,-0.26865721138,0.44866329585,-2.8023073542,-0.21700628228,0.10342287427,2.8551609525,51.67040394202394,-0.26914238351,0.98860620238,-25.706747438,-0.46863133932,0.3648184831,25.959505925
6.605,2.8509446150886677,2.8645974465506403,-0.26866541707,0.44860363656,-2.8025807516,-0.21686001083,0.10328677341,2.8545090837,51.6760647360129,-0.2694110449,0.98905483541,-25.709549882,-0.46884827229,0.36492183829,25.96236076
6.606,2.851202607323746,2.8639252867058724,-0.26867066093,0.44854606822,-2.8028519063,-0.2167133447,0.1031490958,2.8538506685,51.681725149986654,-0.26967971315,0.98950341014,-25.712352598,-0.46906505929,0.36502505615,25.965214941
6.607,2.8514668955888904,2.8632452575820775,-0.26867348763,0.44849120684,-2.8031292605,-0.2165686207,0.10301158948,2.8531841949,51.687385177984,-0.26994838546,0.98995192874,-25.715155589,-0.46928169995,0.36512813658,25.968068459
6.608,2.8517331768957974,2.8625578868021755,-0.26867380992,0.44843939379,-2.8034083909,-0.21642778915,0.10287534987,2.8525100052,51.693044816061665,-0.27021705932,0.9904003939,-25.717958858,-0.46949819779,0.36523107965,25.970921307
6.609,2.851996342797301,2.861859642546787,-0.26867218039,0.44838905449,-2.8036843001,-0.21628999381,0.10274153409,2.851824579,51.698704053243226,-0.27048573254,0.99084880802,-25.720762404,-0.46971455655,0.3653338879,25.973773475
6.61,2.852257420485855,2.8611533361898718,-0.26866729871,0.44834042053,-2.8039581207,-0.21615638694,0.10260879911,2.8511306992,51.70436287755196,-0.27075440266,0.99129717263,-25.723566225,-0.46993077946,0.36543656295,25.976624953
6.611,2.8525186782695764,2.8604436585639905,-0.26866177829,0.44829353187,-2.8042319034,-0.21602516537,0.10247959329,2.8504331223,51.71002128201329,-0.27102306705,0.99174548959,-25.72637032,-0.47014687018,0.36553910673,25.979475735
6.612,2.8527805243388844,2.8597277330138966,-0.26865792453,0.44824516646,-2.8045063577,-0.21589627779,0.10235428559,2.8497289528,51.71567926258183,-0.2712917271,0.992193759,-25.729174689,-0.47036283054,0.36564152337,25.982325817
6.613,2.853041601890555,2.859005042762168,-0.26865123122,0.44819207186,-2.8047810547,-0.2157708563,0.10223198491,2.849017619,51.72133681220462,-0.27156038187,0.99264197845,-25.731979333,-0.47057866407,0.36574381641,25.985175191
6.614,2.85329871566318,2.8582766288904162,-0.26864087066,0.44813470548,-2.8050527498,-0.21564779602,0.10211267749,2.8483002504,51.72699392279769,-0.27182902835,0.99309014198,-25.73478425,-0.47079437305,0.36584598865,25.988023851
6.615,2.853553068549573,2.857538171288947,-0.2686290688,0.44807651456,-2.8053219023,-0.21552957761,0.10199237449,2.8475724674,51.73265058334867,-0.27209766339,0.99353824736,-25.737589438,-0.47100996135,0.36594804127,25.990871788
6.616,2.8538084624308806,2.856785950220152,-0.26861467802,0.44802009546,-2.8055920746,-0.21541541533,0.10187197899,2.8468305647,51.73830677990419,-0.27236628543,0.99398629553,-25.740394894,-0.47122543365,0.36604997352,25.993718991
6.617,2.8540673203338773,2.8560215668228457,-0.2686010063,0.44796274508,-2.8058658463,-0.21530181136,0.10175305144,2.8460763582,51.743962502482994,-0.27263489316,0.99443428712,-25.743200623,-0.47144079209,0.36615178573,25.996565445
6.618,2.854325993831236,2.8552544396761705,-0.2685861257,0.44790202263,-2.8061400803,-0.21518951807,0.10163946168,2.8453191045,51.74961774501278,-0.27290348676,0.99488221966,-25.746006626,-0.47165603759,0.36625348174,25.999411143
6.619,2.854587290098828,2.8544821075502953,-0.26856795785,0.44783811003,-2.8064178014,-0.21508075996,0.10152482639,2.844556394,51.75527250543909,-0.2731720643,0.99533008998,-25.748812905,-0.47187117234,0.36635506425,26.002256081
6.62,2.8548515524716493,2.853705329409164,-0.2685475094,0.44776918778,-2.8066995522,-0.21497684442,0.10140772401,2.8437889403,51.76092678178212,-0.27344062209,0.99577789421,-25.751619463,-0.47208620083,0.36645653039,26.005100254
6.621,2.855114877523389,2.8529253789299656,-0.2685277173,0.44769578245,-2.8069809966,-0.21487565791,0.10129252718,2.8430180255,51.7665805739887,-0.27370915965,0.99622562679,-25.754426304,-0.47230112685,0.36655788038,26.007943658
6.622,2.855373854247187,2.852136384946304,-0.26850672348,0.4476214283,-2.8072582788,-0.21477678088,0.10118000864,2.8422377625,51.77223387202008,-0.27397767695,0.99667328561,-25.757233424,-0.47251595318,0.3666591163,26.010786287
6.623,2.8556307471663622,2.8513447907914053,-0.26848779329,0.44753894047,-2.8075345351,-0.21467820863,0.10107242905,2.8414546885,51.77788666478047,-0.27424617399,0.9971208665,-25.76004082,-0.47273068024,0.3667602421,26.013628133
6.624,2.8558884167374843,2.850550367346891,-0.26846959446,0.4474525244,-2.8078121312,-0.21458495996,0.10096760546,2.8406682725,51.78353895213549,-0.27451465254,0.99756836225,-25.762848493,-0.47294531146,0.36686126216,26.016469195
6.625,2.856145800285242,2.8497510830753514,-0.26845390359,0.44736682356,-2.8080890761,-0.21449764294,0.10086567297,2.8398764256,51.789190730069194,-0.27478311424,0.99801577207,-25.765656444,-0.47315985222,0.36696217822,26.019309468
6.626,2.8563965188662284,2.848945734384791,-0.26843937313,0.44727811322,-2.808359604,-0.21441458326,0.10076831623,2.8390780071,51.794841987522695,-0.27505156089,0.9984630946,-25.768464669,-0.47337430795,0.36706299498,26.022148945
6.627,2.8566453117665374,2.848133138959652,-0.26842433551,0.44719101206,-2.808627959,-0.21433469023,0.10067291057,2.8382720065,51.80049271446103,-0.27531999269,0.99891032877,-25.771273163,-0.47358868239,0.36716371542,26.024987621
6.628,2.8568977329758036,2.8473113981733738,-0.26841205024,0.44710433194,-2.8088996679,-0.21425662886,0.10058103901,2.8374565635,51.80614290088562,-0.27558841051,0.99935747676,-25.774081926,-0.47380297803,0.36726434218,26.027825486
6.629,2.857153312625019,2.846478753817164,-0.26840271093,0.44701513614,-2.8091747017,-0.21417878863,0.10048989257,2.8366301352,51.81179254273249,-0.27585681759,0.99980453663,-25.776890964,-0.47401719561,0.3673648778,26.03066253
6.63,2.8574050121169003,2.8456392068376166,-0.26839676745,0.44692350039,-2.8094458463,-0.21410495209,0.10040026037,2.835796423,51.81744162797253,-0.27612521689,1.0002515062,-25.779700274,-0.47423133704,0.36746532223,26.033498744
6.631,2.857655370113608,2.8447920686654973,-0.26839790519,0.4468294316,-2.8097153304,-0.2140333138,0.10031491514,2.8349547743,51.82309014851575,-0.27639361365,1.0006983829,-25.782509855,-0.47444540628,0.36756567991,26.036334121
6.632,2.857901892435666,2.8439333010637746,-0.2684012792,0.44673257206,-2.8099811368,-0.21396631153,0.10022788223,2.8341011644,51.828738088310025,-0.27666201305,1.001145164,-25.785319703,-0.47465940558,0.36766595155,26.039168649
6.633,2.8581486736761392,2.8430643410547582,-0.26840943687,0.44663511972,-2.810246837,-0.21390127312,0.10013870288,2.8332372532,51.834385438369736,-0.276930418,1.0015918479,-25.788129817,-0.47487333941,0.3677661349,26.04200232
6.634,2.8583997050994507,2.8421897664607596,-0.26842097392,0.44653755215,-2.8105165485,-0.21383493264,0.10005084091,2.8323677585,51.84003218767989,-0.27719883296,1.0020384342,-25.790940198,-0.47508720778,0.36786622945,26.044835122
6.635,2.858654483235649,2.841313742739485,-0.26843523037,0.4464380839,-2.8107901058,-0.21376668189,0.099965953499,2.8314968477,51.84567834118411,-0.27746726074,1.0024849224,-25.793750852,-0.47530100838,0.36796623766,26.047667054
6.636,2.8589095222984264,2.8404397190451705,-0.26845656625,0.44633636201,-2.8110636031,-0.21370275034,0.099881787117,2.8306275913,51.85132389981406,-0.27773570603,1.00293131,-25.796561779,-0.47551474268,0.36806616158,26.050498117
6.637,2.8591628816715584,2.839561938008126,-0.26848525006,0.44623050153,-2.81133534,-0.21364165936,0.099797843815,2.8297543412,51.85696885951525,-0.27800417619,1.0033775935,-25.799372978,-0.47572841486,0.36816600117,26.053328308
6.638,2.859425224370497,2.8386775126690345,-0.26851958883,0.44612536711,-2.81161555,-0.21358218465,0.09971495128,2.8288742637,51.8626132202333,-0.27827267842,1.0038237713,-25.802184453,-0.47594202659,0.36826575752,26.056157623
6.639,2.8596867452410284,2.8377879972262074,-0.26855623871,0.44601883739,-2.811894917,-0.21352244113,0.099632106645,2.8279890961,51.86825697896198,-0.27854121606,1.0042698437,-25.804996208,-0.47615557922,0.36836543081,26.058986055
