time,cleaned_SG,IMF_cleaned
3.37,4.4990378093033465,4.585466536087122
3.371,4.498405257989827,4.5849216344025425
3.372,4.497772706676307,4.58439558853544
3.373,4.497140155362788,4.583904824890178
3.374,4.496507604049269,4.583435105579989
3.375,4.495875052735749,4.5829816990865995
3.376,4.495242501422229,4.582518481642497
3.377,4.49460995010871,4.58205127553802
3.378,4.49397739879519,4.581577505937578
3.379,4.49334484748167,4.581113849211884
3.38,4.4927122961681505,4.580656263513733
3.381,4.492079744854632,4.5801901801713125
3.382,4.491447193541112,4.57971436758054
3.383,4.490814642227592,4.579246406147471
3.384,4.490182090914073,4.578800534143746
3.385,4.489549539600553,4.578379165031428
3.386,4.488916988287033,4.5779188303694855
3.387,4.4882844369735135,4.577434538696841
3.388,4.487651885659995,4.5769486253725065
3.389,4.487019334346475,4.576458238449777
3.39,4.486386783032955,4.5759623688478115
3.391,4.485754231719436,4.5754620759003615
3.392,4.485121680405916,4.574979739254686
3.393,4.484489129092396,4.574488140178195
3.394,4.483856577778877,4.573994086959638
3.395,4.483224026465358,4.573503551473909
3.396,4.482591475151838,4.572992638644618
3.397,4.481958923838318,4.572468923102059
3.398,4.481326372524799,4.571952428956696
3.399,4.480693821211279,4.571414990749439
3.4,4.480061269897759,4.570870541090603
3.401,4.47942871858424,4.570323549437067
3.402,4.478796167270721,4.569787127508437
3.403,4.478163615957201,4.569282054344571
3.404,4.4775310646436814,4.56881373295578
3.405,4.476898513330162,4.568361654533814
3.406,4.476265962016642,4.5679137149186095
3.407,4.475633410703122,4.567470162049376
3.408,4.475000859389603,4.567035388545232
3.409,4.474368308076084,4.566584071371466
3.41,4.473735756762564,4.566133729581333
3.411,4.4731032054490445,4.565676745752302
3.412,4.472470654135525,4.56521621440704
3.413,4.471838102822005,4.564742162674164
3.414,4.471205551508485,4.564236813445128
3.415,4.470573000194966,4.563717764803346
3.416,4.469940448881446,4.563201704755281
3.417,4.469307897567927,4.562678575808805
3.418,4.4686753462544075,4.562148066945462
3.419,4.468042794940888,4.561594769362657
3.42,4.467410243627368,4.561048759291311
3.421,4.4667776923138485,4.560513296925546
3.422,4.466145141000329,4.559982449376168
3.423,4.465512589686809,4.559464436666014
3.424,4.46488003837329,4.558966082160845
3.425,4.464247487059771,4.558464887340035
3.426,4.463614935746251,4.557955541376058
3.427,4.462982384432731,4.557450130963417
3.428,4.4623498331192115,4.556951742875283
3.429,4.461717281805692,4.556434945863948
3.43,4.461084730492172,4.555930177775144
3.431,4.460452179178652,4.555423721711751
3.432,4.459819627865134,4.554925498303841
3.433,4.459187076551614,4.5544457138068974
3.434,4.458554525238094,4.553958188030575
3.435,4.457921973924575,4.553445769280254
3.436,4.457289422611055,4.552921179089241
3.437,4.456656871297535,4.552388455747318
3.438,4.4560243199840155,4.5518656801178095
3.439,4.455391768670497,4.551339269003627
3.44,4.454759217356977,4.550788859729352
3.441,4.454126666043457,4.550226339264057
3.442,4.453494114729938,4.549655705253813
3.443,4.452861563416418,4.549098712559302
