t_ps,x1_A,y1_A,z1_A,x2_A,y2_A,z2_A,vx1_Aps,vy1_Aps,vz1_Aps,vx2_Aps,vy2_Aps,vz2_Aps,E_kin_eV,E_pot_eV,E_total_eV
6.9000000000000006e-01,1.4974554285458084e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4974554285458084e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4455213537007148e-01,0.0000000000000000e+00,0.0000000000000000e+00,-7.4455213537007148e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.2968035218183595e-03,3.2558240433405561e-01,3.3287920785587399e-01
7.0000000000000007e-01,1.4994495797280150e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4994495797280150e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.4643787556565542e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.4643787556565542e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5797674410351463e-03,3.3130969411116851e-01,3.3288946155220367e-01
7.0999999999999996e-01,1.4905266710344953e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4905266710344953e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4343339013649725e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4343339013649725e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7079644084931822e-02,3.0574959518305489e-01,3.3282923926798669e-01
7.1999999999999997e-01,1.4707629017007153e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4707629017007153e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.5038691420552137e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5038691420552137e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.2521227811891876e-02,2.5002722833839258e-01,3.3254845615028444e-01
7.2999999999999998e-01,1.4404492881933910e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4404492881933910e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.5164755338434404e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5164755338434404e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6276372687607457e-01,1.6886377521665819e-01,3.3162750209273273e-01
7.3999999999999999e-01,1.4004333910238467e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4004333910238467e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.3806473402209036e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3806473402209036e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5259166145688483e-01,7.6675339045800026e-02,3.2926700050268487e-01
7.5000000000000000e-01,1.3528363413889730e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3528363413889730e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9048787582654825e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9048787582654825e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1666420806171314e-01,8.0781564941221698e-03,3.2474236455583533e-01
7.6000000000000001e-01,1.3023358158585370e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3023358158585370e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.7532327198622006e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7532327198622006e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9738604237529326e-01,2.2885401053857495e-02,3.2027144342915076e-01
7.7000000000000002e-01,1.2577716869917288e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2577716869917288e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.5198729631596737e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5198729631596737e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6307838590378124e-01,1.6209636069387609e-01,3.2517474659765733e-01
7.8000000000000003e-01,1.2319383565953435e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2319383565953435e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1263824385880938e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1263824385880938e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6699911392167623e-02,3.2348870866918700e-01,3.4018862006135464e-01
7.9000000000000004e-01,1.2352440382199670e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2352440382199670e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7135977609424762e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7135977609424762e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8650952175460725e-02,2.9876798240029906e-01,3.3741893457575978e-01
8.0000000000000004e-01,1.2662103118141932e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2662103118141932e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8893246070500149e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.8893246070500149e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9910896184080595e-01,1.2370642906957369e-01,3.2281539091037964e-01
8.1000000000000005e-01,1.3130305303609673e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3130305303609673e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8639924900437892e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.8639924900437892e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1140688960952906e-01,9.4510825989053589e-03,3.2085797220843443e-01
8.2000000000000006e-01,1.3634901616150688e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3634901616150688e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8357176463941780e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.8357176463941780e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0779693789049339e-01,1.8076573316267643e-02,3.2587351120676106e-01
8.3000000000000007e-01,1.4097448832888508e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4097448832888508e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2155961852745509e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.2155961852745509e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3391627045924060e-01,9.6027130651128251e-02,3.2994340111036885e-01
8.3999999999999997e-01,1.4478020853205600e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4478020853205600e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3077645415722170e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.3077645415722170e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4401628374151168e-01,1.8789656003875574e-01,3.3191284378026742e-01
8.4999999999999998e-01,1.4759001741202955e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4759001741202955e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2776568227229341e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2776568227229341e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8284007803075503e-02,2.6435871117173054e-01,3.3264271897480602e-01
8.5999999999999999e-01,1.4933552217750188e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4933552217750188e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2020824755936927e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2020824755936927e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9020019465848203e-02,3.1383223986724412e-01,3.3285225933309232e-01
8.7000000000000000e-01,1.4999418236321693e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4999418236321693e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1264206539411625e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.1264206539411625e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6701044584260029e-04,3.3272456813087070e-01,3.3289157857671331e-01
8.8000000000000000e-01,1.4956080630829012e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4956080630829012e+00,0.0000000000000000e+00,0.0000000000000000e+00,-9.7778144860620886e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.7778144860620886e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2584211582521924e-02,3.2028374623569972e-01,3.3286795781822165e-01
8.9000000000000001e-01,1.4803861946600452e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4803861946600452e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.0578864203856506e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0578864203856506e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5742344112737915e-02,2.7697003428895994e-01,3.3271237840169787e-01
9.0000000000000002e-01,1.4544503346751882e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4544503346751882e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.1016648064407226e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1016648064407226e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2662870044386249e-01,2.0550649989361500e-01,3.3213520033747745e-01
9.1000000000000003e-01,1.4183528985312308e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4183528985312308e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.0445698917478561e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0445698917478561e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1532136013193651e-01,1.1517779286235998e-01,3.3049915299429650e-01
9.2000000000000004e-01,1.3735589368402310e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3735589368402310e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.7438584392605287e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7438584392605287e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9621419519022579e-01,3.0682006112741751e-02,3.2689620130296754e-01
9.3000000000000005e-01,1.3234757297460202e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3234757297460202e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9265740591517675e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9265740591517675e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1947174709011278e-01,2.2380626162323120e-03,3.2170980970634511e-01
9.4000000000000006e-01,1.2750274556571957e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2750274556571957e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.1902296274743458e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1902296274743458e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3110964571562298e-01,9.0141091078928523e-02,3.2125073679455152e-01
9.5000000000000007e-01,1.2396711371965332e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2396711371965332e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2480633297907162e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2480633297907162e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6521113195513029e-02,2.6763882122117144e-01,3.3415993441668446e-01
9.5999999999999996e-01,1.2300661890613813e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2300661890613813e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3934896641197394e-01,0.0000000000000000e+00,0.0000000000000000e+00,-5.3934896641197394e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.8289714392008389e-03,3.3806637777477722e-01,3.4189534921397807e-01
9.6999999999999997e-01,1.2504581165247726e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2504581165247726e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1102824137070377e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.1102824137070377e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2733332354960605e-01,2.0073682667512005e-01,3.2807015022472608e-01
9.7999999999999998e-01,1.2922718373355220e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2922718373355220e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5986178186890374e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.5986178186890374e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7835373996247054e-01,4.1764213151386453e-02,3.2011795311385699e-01
9.8999999999999999e-01,1.3424304728985534e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3424304728985534e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9426293685279292e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9426293685279292e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2155740561435953e-01,2.0650239893327690e-03,3.2362242960369231e-01
1.0000000000000000e+00,1.3911244247060808e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3911244247060808e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5254732406910154e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.5254732406910154e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6956929806094415e-01,5.8944139442687025e-02,3.2851343750363116e-01
