# Tier-1a onset-strip stress MD ensemble-mean trajectory. run_tag=tier1a_stress_onset_strip_n0_t0.5, n_final=0, t_strip_ps=0.5, N=50, ion_steps=3000.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
1.761999999999995481e+01,1.160102955406675420e+02,2.748690341106136525e+00,2.748690341106136525e+00
1.762999999999995637e+01,1.160652770280167232e+02,2.749458171168709608e+00,2.749458171168709608e+00
1.763999999999995794e+01,1.161202738679712212e+02,2.750225600942990845e+00,2.750225600942990845e+00
1.764999999999995950e+01,1.161752860525082127e+02,2.750992628726137479e+00,2.750992628726137479e+00
1.765999999999996106e+01,1.162303135735709247e+02,2.751759252828411384e+00,2.751759252828411384e+00
1.766999999999996263e+01,1.162853564230688903e+02,2.752525471573122218e+00,2.752525471573122218e+00
1.767999999999996419e+01,1.163404145928782754e+02,2.753291283296607439e+00,2.753291283296607439e+00
1.768999999999996575e+01,1.163954880748420919e+02,2.754056686348168359e+00,2.754056686348168359e+00
1.769999999999996732e+01,1.164505768607704823e+02,2.754821679090033726e+00,2.754821679090033726e+00
1.770999999999996888e+01,1.165056809424409465e+02,2.755586259897304657e+00,2.755586259897304657e+00
1.771999999999997044e+01,1.165608003115985980e+02,2.756350427157912453e+00,2.756350427157912453e+00
1.772999999999997200e+01,1.166159349599565047e+02,2.757114179272580401e+00,2.757114179272580401e+00
1.773999999999997357e+01,1.166710848791957318e+02,2.757877514654784257e+00,2.757877514654784257e+00
1.774999999999997513e+01,1.167262500609659241e+02,2.758640431730683407e+00,2.758640431730683407e+00
1.775999999999997669e+01,1.167814304968852213e+02,2.759402928939092448e+00,2.759402928939092448e+00
1.776999999999997826e+01,1.168366261785408113e+02,2.760165004731439442e+00,2.760165004731439442e+00
1.777999999999997982e+01,1.168918370974889172e+02,2.760926657571699749e+00,2.760926657571699749e+00
1.778999999999998138e+01,1.169470632452551371e+02,2.761687885936369824e+00,2.761687885936369824e+00
1.779999999999998295e+01,1.170023046133348856e+02,2.762448688314405487e+00,2.762448688314405487e+00
1.780999999999998451e+01,1.170575611931933935e+02,2.763209063207187732e+00,2.763209063207187732e+00
1.781999999999998607e+01,1.171128329762660343e+02,2.763969009128483201e+00,2.763969009128483201e+00
1.782999999999998764e+01,1.171681199539585236e+02,2.764728524604385562e+00,2.764728524604385562e+00
1.783999999999998920e+01,1.172234221176473881e+02,2.765487608173264888e+00,2.765487608173264888e+00
1.784999999999999076e+01,1.172787394586797802e+02,2.766246258385736123e+00,2.766246258385736123e+00
1.785999999999999233e+01,1.173340719683743174e+02,2.767004473804602238e+00,2.767004473804602238e+00
1.786999999999999389e+01,1.173894196380206409e+02,2.767762253004828032e+00,2.767762253004828032e+00
1.787999999999999545e+01,1.174447824588804110e+02,2.768519594573462417e+00,2.768519594573462417e+00
1.788999999999999702e+01,1.175001604221868234e+02,2.769276497109590451e+00,2.769276497109590451e+00
1.789999999999999858e+01,1.175555535191453203e+02,2.770032959224339120e+00,2.770032959224339120e+00
1.791000000000000014e+01,1.176109617409335470e+02,2.770788979540772079e+00,2.770788979540772079e+00
1.792000000000000171e+01,1.176663850787019925e+02,2.771544556693868788e+00,2.771544556693868788e+00
1.793000000000000327e+01,1.177218235235736046e+02,2.772299689330486760e+00,2.772299689330486760e+00
1.794000000000000483e+01,1.177772770666447997e+02,2.773054376109296282e+00,2.773054376109296282e+00
1.795000000000000639e+01,1.178327456989849935e+02,2.773808615700756874e+00,2.773808615700756874e+00
1.796000000000000796e+01,1.178882294116371696e+02,2.774562406787044910e+00,2.774562406787044910e+00
1.797000000000000952e+01,1.179437281956181494e+02,2.775315748062001653e+00,2.775315748062001653e+00
1.798000000000001108e+01,1.179992420419187340e+02,2.776068638231119490e+00,2.776068638231119490e+00
1.799000000000001265e+01,1.180547709415038895e+02,2.776821076011488643e+00,2.776821076011488643e+00
1.800000000000001421e+01,1.181103148853130591e+02,2.777573060131727001e+00,2.777573060131727001e+00
1.801000000000001577e+01,1.181658738642604476e+02,2.778324589331948147e+00,2.778324589331948147e+00
1.802000000000001734e+01,1.182214478692351065e+02,2.779075662363716059e+00,2.779075662363716059e+00
1.803000000000001890e+01,1.182770368911012042e+02,2.779826277989989602e+00,2.779826277989989602e+00
1.804000000000002046e+01,1.183326409206983527e+02,2.780576434985091439e+00,2.780576434985091439e+00
1.805000000000002203e+01,1.183882599488417497e+02,2.781326132134644968e+00,2.781326132134644968e+00
1.806000000000002359e+01,1.184438939663223636e+02,2.782075368235537027e+00,2.782075368235537027e+00
1.807000000000002515e+01,1.184995429639073308e+02,2.782824142095873921e+00,2.782824142095873921e+00
1.808000000000002672e+01,1.185552069323399706e+02,2.783572452534908592e+00,2.783572452534908592e+00
1.809000000000002828e+01,1.186108858623399698e+02,2.784320298383031300e+00,2.784320298383031300e+00
1.810000000000002984e+01,1.186665797446040216e+02,2.785067678481713660e+00,2.785067678481713660e+00
1.811000000000003141e+01,1.187222885698055848e+02,2.785814591683438479e+00,2.785814591683438479e+00
1.812000000000003297e+01,1.187780123285953806e+02,2.786561036851667783e+00,2.786561036851667783e+00
1.813000000000003453e+01,1.188337510116012226e+02,2.787307012860809508e+00,2.787307012860809508e+00
1.814000000000003610e+01,1.188895046094289114e+02,2.788052518596141560e+00,2.788052518596141560e+00
1.815000000000003766e+01,1.189452731126618517e+02,2.788797552953796721e+00,2.788797552953796721e+00
1.816000000000003922e+01,1.190010565118614920e+02,2.789542114840683595e+00,2.789542114840683595e+00
1.817000000000004079e+01,1.190568547975675529e+02,2.790286203174470181e+00,2.790286203174470181e+00
1.818000000000004235e+01,1.191126679602983245e+02,2.791029816883522585e+00,2.791029816883522585e+00
1.819000000000004391e+01,1.191684959905504115e+02,2.791772954906848625e+00,2.791772954906848625e+00
1.820000000000004547e+01,1.192243388787996281e+02,2.792515616194064076e+00,2.792515616194064076e+00
1.821000000000004704e+01,1.192801966155010263e+02,2.793257799705340716e+00,2.793257799705340716e+00
1.822000000000004860e+01,1.193360691910884981e+02,2.793999504411368573e+00,2.793999504411368573e+00
1.823000000000005016e+01,1.193919565959757279e+02,2.794740729293301751e+00,2.794740729293301751e+00
1.824000000000005173e+01,1.194478588205562488e+02,2.795481473342716239e+00,2.795481473342716239e+00
1.825000000000005329e+01,1.195037758552032727e+02,2.796221735561551291e+00,2.796221735561551291e+00
1.826000000000005485e+01,1.195597076902703151e+02,2.796961514962067241e+00,2.796961514962067241e+00
1.827000000000005642e+01,1.196156543160911809e+02,2.797700810566803309e+00,2.797700810566803309e+00
1.828000000000005798e+01,1.196716157229802349e+02,2.798439621408532307e+00,2.798439621408532307e+00
1.829000000000005954e+01,1.197275919012325858e+02,2.799177946530215788e+00,2.799177946530215788e+00
1.830000000000006111e+01,1.197835828411243000e+02,2.799915784984952527e+00,2.799915784984952527e+00
1.831000000000006267e+01,1.198395885329126713e+02,2.800653135835931895e+00,2.800653135835931895e+00
1.832000000000006423e+01,1.198956089668363347e+02,2.801389998156365468e+00,2.801389998156365468e+00
1.833000000000006580e+01,1.199516441331153516e+02,2.802126371029487917e+00,2.802126371029487917e+00
1.834000000000006736e+01,1.200076940219518065e+02,2.802862253548484173e+00,2.802862253548484173e+00
1.835000000000006892e+01,1.200637586235296084e+02,2.803597644816440138e+00,2.803597644816440138e+00
1.836000000000007049e+01,1.201198379280146469e+02,2.804332543946291612e+00,2.804332543946291612e+00
1.837000000000007205e+01,1.201759319255554459e+02,2.805066950060798536e+00,2.805066950060798536e+00
1.838000000000007361e+01,1.202320406062830500e+02,2.805800862292475717e+00,2.805800862292475717e+00
1.839000000000007518e+01,1.202881639603111381e+02,2.806534279783556851e+00,2.806534279783556851e+00
1.840000000000007674e+01,1.203443019777363077e+02,2.807267201685957225e+00,2.807267201685957225e+00
1.841000000000007830e+01,1.204004546486385010e+02,2.807999627161206657e+00,2.807999627161206657e+00
1.842000000000007987e+01,1.204566219630807211e+02,2.808731555380429512e+00,2.808731555380429512e+00
1.843000000000008143e+01,1.205128039111095859e+02,2.809462985524280754e+00,2.809462985524280754e+00
