t_ps,v_spline_Aps,F_drag_amuAps2
5.231,3.5047612773963035,192.72640269523856
5.232,3.5042892136914165,192.70602350005657
5.233,3.5038171504027615,192.68564852756322
5.234,3.5033450875291576,192.6652776291927
5.235,3.50287302506943,192.6449107649766
5.236,3.5024009630224,192.62454788785425
5.237,3.50192890138689,192.6041888470324
5.238,3.5014568401617225,192.5838335275182
5.239,3.5009847793457207,192.5634817533496
5.24,3.5005127189377063,192.54313332236399
5.241,3.5000406589365034,192.5227880916811
5.242,3.4995685993409307,192.50244601271476
5.243,3.4990965401498135,192.48210711448542
5.244,3.4986244813619747,192.46177144733258
5.245,3.498152422976235,192.44143891946732
5.246,3.4976803649914183,192.42110951295155
5.247,3.4972083074063467,192.40078318180701
5.248,3.496736250219842,192.3804599582671
5.249,3.4962641934307275,192.36013988643018
5.25,3.4957921370378244,192.33982300641466
5.251,3.495320081039957,192.31950929427222
5.252,3.494848025435946,192.2991986922214
5.253,3.4943759702246155,192.2788911941313
5.254,3.4939039154047866,192.25858701088993
5.255,3.4934318609752824,192.2382862696926
5.256,3.4929598069349246,192.21798907039363
5.257,3.4924877532825382,192.1976954599265
5.258,3.4920157000169425,192.17740551639042
5.259,3.49154364713696,192.1571193912198
5.26,3.4910715946414164,192.1368372807715
5.261,3.4905995425291314,192.11655931117429
5.262,3.4901274907989284,192.09628545180624
5.263,3.4896554394496295,192.07601570240405
5.264,3.4891833884800576,192.05575006474876
5.265,3.488711337889035,192.03548851146348
5.266,3.488239287675383,192.01523109821005
5.267,3.4877672378379265,191.99497787138557
5.268,3.4872951883754864,191.9747287524977
5.269,3.486823139286885,191.95448341140582
5.27,3.4863510905709454,191.93424164074773
5.271,3.48587904222649,191.91400330032616
5.272,3.4854069942523407,191.89376824145444
5.273,3.4849349466473196,191.87353630888828
5.274,3.484462899410251,191.85330732540422
5.275,3.4839908525399563,191.8330810917734
5.276,3.4835188060352573,191.8128574537401
5.277,3.4830467598949775,191.79263628628183
5.278,3.4825747141179386,191.77241734007717
5.279,3.4821026687029635,191.75220045577163
5.28,3.4816306236488748,191.73198552582915
5.281,3.4811585789544948,191.7117724268981
5.282,3.4806865346186453,191.69156114506535
5.283,3.480214490640151,191.671351594369
5.284,3.4797424470178315,191.65114368824356
5.285,3.47927040375051,191.63093736333505
5.286,3.47879836083701,191.61073261008684
5.287,3.478326318276154,191.59052944194406
5.288,3.477854276066763,191.57032792455018
5.289,3.477382234207661,191.55012815075986
5.29,3.4769101926976695,191.52993012269178
5.291,3.476438151535611,191.509733771848
5.292,3.475966110720309,191.4895390452932
5.293,3.4754940702505857,191.46934593951426
5.294,3.475022030125262,191.44915444837181
5.295,3.474549990343161,191.4289646183835
5.296,3.4740779509031063,191.408776413875
5.297,3.4736059118039204,191.38858981835023
5.298,3.473133873044424,191.36840478917807
5.299,3.4726618346234406,191.34822126188203
5.3,3.4721897965397934,191.32803917918363
5.301,3.471717758792304,191.30785852610398
5.302,3.471245721379795,191.2876793517343
5.303,3.4707736843010877,191.26750165327547
5.304,3.470301647555007,191.24732538170235
5.305,3.4698296111403737,191.22715039821313
5.306,3.469357575056011,191.20697665805312
5.307,3.4688855393007394,191.1868041029839
5.308,3.468413503873386,191.16663252420642
5.309,3.467941468772768,191.14646189023296
5.31,3.4674694339977106,191.12629215575055
5.311,3.4669973995470356,191.1061231704772
5.312,3.466525365419566,191.08595481911738
5.313,3.4660533316141238,191.06578708803443
5.314,3.465581298129531,191.04561987243716
5.315,3.4651092649646107,191.02545297949132
5.316,3.4646372321181858,191.00528624357315
5.317,3.464165199589078,190.98511941805964
5.318,3.4636931673761104,190.96495243624977
5.319,3.463221135478105,190.94478521947707
5.32,3.4627491038938842,190.924617581546
5.321,3.4622770726222702,190.90444931562237
5.322,3.4618050416620862,190.88428030243654
5.323,3.4613330110121536,190.86411045827617
5.324,3.4608609806712978,190.84393962871343
5.325,3.4603889506383365,190.8237677097303
5.326,3.459916920912097,190.80359462340675
5.327,3.459444891491398,190.7834203158997
5.328,3.4589728623750635,190.76324483749036
5.329,3.458500833561917,190.7430680538211
5.33,3.4580288050507786,190.72288975230703
5.331,3.4575567768404727,190.70270977860008
5.332,3.457084748929821,190.68252802093605
5.333,3.456612721317645,190.66234449084
5.334,3.45614069400277,190.64215904924487
5.335,3.4556686669840158,190.6219715821373
5.336,3.4551966402602057,190.6017818999291
5.337,3.454724613830163,190.58158980295275
5.338,3.4542525876927086,190.56139519228688
5.339,3.4537805618466657,190.54119807982556
5.34,3.4533085362908573,190.52099838900426
5.341,3.4528365110241053,190.50079602830345
5.342,3.4523644860452314,190.48059081952294
5.343,3.4518924613530597,190.46038266549567
5.344,3.4514204369464117,190.440171536637
5.345,3.450948412824111,190.41995728755955
5.346,3.450476388984978,190.39973967583046
5.347,3.450004365427836,190.37951856161925
5.348,3.449532342151509,190.35929394038706
5.349,3.449060319154817,190.33906571190442
5.35,3.4485882964365855,190.31883382876077
5.351,3.448116273995633,190.29859821713157
5.352,3.447644251830784,190.27835882633306
5.353,3.447172229940863,190.25811560995206
5.354,3.446700208324689,190.23786861513446
5.355,3.4462281869810862,190.21761779739344
5.356,3.445756165908877,190.1973629845834
5.357,3.4452841451068843,190.17710417959364
5.358,3.444812124573929,190.1568414009557
5.359,3.444340104308835,190.1365745411309
5.36,3.443868084310424,190.11630354900453
5.361,3.44339606457752,190.09602845107221
5.362,3.442924045108943,190.0757491731659
5.363,3.442452025903517,190.05546568059802
5.364,3.441980006960064,190.03517804497426
5.365,3.4415079882774067,190.01488631212084
5.366,3.4410359698543673,189.99459057141172
5.367,3.4405639516897693,189.9742909092834
5.368,3.4400919337824334,189.9539872723006
5.369,3.439619916131184,189.93367969113677
5.37,3.439147898734841,189.91336829856186
5.371,3.438675881592229,189.89305312575533
5.372,3.43820386470217,189.87273414577837
5.373,3.437731848063487,189.85241143579455
5.374,3.4372598316750014,189.83208513042325
5.375,3.436787815535536,189.8117552691246
5.376,3.436315799643912,189.7914218063009
5.377,3.4358437839989553,189.77108469646063
5.378,3.435371768599485,189.75074393444697
5.379,3.4348997534443253,189.73039961641297
5.38,3.4344277385322974,189.71005168631234
5.381,3.4339557238622254,189.68970014423684
5.382,3.433483709432931,189.669344923432
5.383,3.4330116952432355,189.6489860468549
5.384,3.4325396812919635,189.6286235849795
5.385,3.4320676675779365,189.60825764102015
5.386,3.4315956540999766,189.587888148334
5.387,3.4311236408569057,189.56751520522056
5.388,3.430651627847548,189.5471388809376
5.389,3.430179615070725,189.52675919826146
5.39,3.4297076025252586,189.50637619761514
5.391,3.4292355902099723,189.48598999960706
5.392,3.428763578123688,189.46560069757624
5.393,3.4282915662652282,189.4452082374756
5.394,3.427819554633416,189.424812535591
5.395,3.427347543227073,189.40441358129783
5.396,3.426875532045022,189.3840114709032
5.397,3.426403521086086,189.36360621005724
5.398,3.425931510349086,189.34319778950334
5.399,3.4254594998328454,189.3227861850519
5.4,3.424987489536188,189.3023714895629
5.401,3.4245154794579338,189.28195385404518
5.402,3.424043469596906,189.26153331279778
5.403,3.4235714599519285,189.24110984020564
5.404,3.423099450521822,189.22068342873854
5.405,3.42262744130541,189.20025420490694
5.406,3.4221554323015146,189.17982228696917
5.407,3.4216834235089584,189.15938767578405
5.408,3.4212114149265638,189.13895031872448
5.409,3.420739406553153,189.11851020057856
