t_ps,atom_idx,dE_eV,E0_eV
1.6300000000000001e+00,216,1.0779436276218135e-03,1.1763106733181727e-01
1.6300000000000001e+00,350,3.0460714275437617e-04,1.3288694508438781e-01
1.6300000000000001e+00,400,1.0572479428639744e-02,1.2355546683269102e-01
1.6300000000000001e+00,443,3.0371479090082615e-03,1.0815598246954142e-01
1.6300000000000001e+00,474,8.1553818606544259e-03,1.2161053061115726e-01
1.6300000000000001e+00,517,7.3423117220876022e-03,1.3046668900119743e-01
1.6300000000000001e+00,697,2.7554922484982064e-03,1.1809267350065841e-01
1.6300000000000001e+00,711,1.1908076174593551e-02,1.3515095228937565e-01
1.6300000000000001e+00,775,1.6801473817238122e-03,1.1500252895739319e-01
1.6300000000000001e+00,782,3.2797593171122047e-03,9.9405563000841302e-02
1.6300000000000001e+00,807,1.2342327268318548e-02,1.4123495656274798e-01
1.6300000000000001e+00,872,3.9261476314757515e-03,1.4370039153317371e-01
1.6300000000000001e+00,963,9.3510436061126356e-03,1.3033689001364424e-01
1.6400000000000001e+00,42,1.3181747979913894e-02,1.1844627899575451e-01
1.6400000000000001e+00,48,9.8166898605536318e-03,1.2442725025430677e-01
1.6400000000000001e+00,167,9.6328439254776271e-03,1.1702012469288645e-01
1.6400000000000001e+00,273,5.7015793292247985e-03,1.4470374954242290e-01
1.6400000000000001e+00,363,1.1818113789561074e-02,1.3686595702012488e-01
1.6400000000000001e+00,374,6.1617866748257394e-03,1.2536187554019948e-01
1.6400000000000001e+00,380,6.8313636541456890e-03,1.4827916358869619e-01
1.6400000000000001e+00,417,5.0982542500463690e-03,1.4613110531247170e-01
1.6400000000000001e+00,511,1.0461394733574658e-02,1.2468075828696674e-01
1.6400000000000001e+00,512,9.2690161455461079e-03,1.0691167830560695e-01
1.6400000000000001e+00,517,5.4797593605148270e-03,1.2312437727910980e-01
1.6400000000000001e+00,559,9.5380148894409073e-03,9.6119433581693808e-02
1.6400000000000001e+00,579,5.6465864298838042e-03,1.2244085346633507e-01
1.6400000000000001e+00,582,1.5404645829046271e-02,1.6455092219881398e-01
1.6400000000000001e+00,682,1.0500339943995324e-02,1.5856054428025204e-01
1.6400000000000001e+00,852,8.8623148986013284e-03,1.1933552507289005e-01
1.6400000000000001e+00,864,6.2568908915208582e-03,1.1668043677133753e-01
1.6400000000000001e+00,865,6.4687344475263253e-03,1.1494656278255005e-01
1.6400000000000001e+00,886,1.3750364127957271e-02,1.2938141878121462e-01
1.6400000000000001e+00,993,6.0870103124913144e-03,1.2438756056760528e-01
1.6500000000000001e+00,71,9.2679672220773862e-03,1.3183754205088435e-01
1.6500000000000001e+00,84,1.3960027106767095e-02,1.3051031103753530e-01
1.6500000000000001e+00,90,1.3562060494165348e-02,1.1724786856449998e-01
1.6500000000000001e+00,101,6.4379588024017220e-03,1.4772793324086644e-01
1.6500000000000001e+00,147,8.0444781140105448e-03,1.6455092219881398e-01
1.6500000000000001e+00,182,1.2084708296888902e-04,1.0961178527641306e-01
1.6500000000000001e+00,256,1.2525142116696988e-02,1.2942221778037921e-01
1.6500000000000001e+00,337,9.0117053248549295e-04,1.2483132857278485e-01
1.6500000000000001e+00,342,2.2389734785894511e-03,1.4797848865290197e-01
1.6500000000000001e+00,405,9.3063338089190151e-03,1.2695542022251360e-01
1.6500000000000001e+00,451,9.2003137944468572e-05,1.0154792112212656e-01
1.6500000000000001e+00,461,1.1686521565010266e-05,9.7830946688038489e-02
1.6500000000000001e+00,499,7.3355600894703388e-04,1.2975352474367025e-01
1.6500000000000001e+00,516,6.5084549890808141e-03,1.4387963307445961e-01
1.6500000000000001e+00,538,2.3863933683832550e-03,1.2129873126690707e-01
1.6500000000000001e+00,667,4.1640788690027186e-03,1.3178663079954700e-01
1.6500000000000001e+00,699,1.2366745275453186e-02,1.0813437427485380e-01
1.6500000000000001e+00,746,9.5211485019751768e-03,1.0237769852880824e-01
1.6500000000000001e+00,853,9.5154038679895331e-03,1.3236201558615354e-01
1.6500000000000001e+00,855,1.4548027305056027e-02,1.2919886684711676e-01
1.6500000000000001e+00,871,2.4056975193370023e-03,1.4027581876028355e-01
1.6500000000000001e+00,873,8.1079152796378340e-03,1.3719042127584788e-01
1.6500000000000001e+00,884,5.7154415541144366e-03,1.1416928529984031e-01
1.6500000000000001e+00,902,1.8080771681705521e-04,1.3864431316774864e-01
1.6500000000000001e+00,937,1.0080727827464941e-02,1.2426364567099862e-01
1.6500000000000001e+00,961,1.7454956053147841e-04,1.4618316902313547e-01
1.6600000000000001e+00,1,1.3289166841967084e-02,1.1368087643338234e-01
1.6600000000000001e+00,81,1.0066569567934044e-02,1.0343184537207596e-01
1.6600000000000001e+00,179,5.4487501195902843e-03,1.3598372680599599e-01
1.6600000000000001e+00,248,3.5954975337636474e-03,9.8126640214949198e-02
1.6600000000000001e+00,266,3.1844684480233088e-03,1.3083641976664342e-01
1.6600000000000001e+00,267,8.3153462310097820e-03,1.1461910272116690e-01
1.6600000000000001e+00,287,9.8169119301989849e-03,1.4831162213130533e-01
1.6600000000000001e+00,289,5.9515095050173272e-03,1.3411521692429373e-01
1.6600000000000001e+00,303,6.3758499919933376e-03,1.3665735017721256e-01
1.6600000000000001e+00,323,4.5065480482916198e-03,1.1662079377715466e-01
1.6600000000000001e+00,363,5.7932231543249557e-03,1.2504784323056384e-01
1.6600000000000001e+00,396,2.2963526819228253e-03,1.2906801173287616e-01
1.6600000000000001e+00,591,4.0236971597097798e-03,1.1685845928013303e-01
1.6600000000000001e+00,627,4.4606973541484185e-03,1.1697768784816295e-01
1.6600000000000001e+00,636,4.2722618379606309e-03,1.1340913663732523e-01
1.6600000000000001e+00,644,1.2195499919935057e-02,1.2954477665621197e-01
1.6600000000000001e+00,666,2.0817379152169996e-03,1.0811312233503725e-01
1.6600000000000001e+00,755,9.0351523296910707e-03,1.2977277459102249e-01
1.6600000000000001e+00,782,6.5140976217983176e-03,9.6125803683729097e-02
1.6600000000000001e+00,814,9.7425485645729754e-03,1.1928016505305790e-01
1.6600000000000001e+00,852,1.8942133486593293e-03,1.1047321017428875e-01
1.6600000000000001e+00,854,9.2841614983446979e-03,1.1106417693688866e-01
1.6600000000000001e+00,858,2.1597108659338199e-03,1.0097374823205982e-01
1.6600000000000001e+00,894,3.1834175135047327e-03,1.0931862952017925e-01
1.6600000000000001e+00,979,8.6467206517631401e-03,1.3680717090842703e-01
1.6699999999999999e+00,26,8.9316262098421972e-03,1.2257095385979389e-01
1.6699999999999999e+00,36,9.3777317091763013e-03,1.4853277548424434e-01
1.6699999999999999e+00,113,1.2115791617767352e-02,1.4667838956991358e-01
1.6699999999999999e+00,325,1.4625018468967910e-02,1.2764178460712608e-01
1.6699999999999999e+00,460,2.8425166209862102e-03,1.0004486744127800e-01
1.6699999999999999e+00,462,1.0530292925515369e-02,1.0564455425561663e-01
1.6699999999999999e+00,492,1.2204397476692996e-02,1.1563278684826639e-01
1.6699999999999999e+00,530,1.4743177825168041e-03,1.3791384367953169e-01
1.6699999999999999e+00,551,1.1853945567655871e-02,1.4783945176982199e-01
1.6699999999999999e+00,620,1.0975410413069653e-03,1.4192725453615748e-01
1.6699999999999999e+00,635,6.3469574456987699e-03,1.2977361608324284e-01
1.6699999999999999e+00,933,4.1874165882349323e-03,1.2599444745224686e-01
1.6799999999999999e+00,47,1.4195597706542024e-02,1.3044297762305304e-01
1.6799999999999999e+00,49,1.8818361898352287e-03,1.1516935261970704e-01
1.6799999999999999e+00,76,4.5299572543710392e-03,1.2264109177571385e-01
1.6799999999999999e+00,80,7.0346794129623469e-03,1.5277996513513833e-01
1.6799999999999999e+00,136,6.8947302319064818e-03,1.2114433572090272e-01
1.6799999999999999e+00,154,1.4138664327027178e-02,1.4589935740217394e-01
1.6799999999999999e+00,262,1.0003879654203740e-03,1.2426346170372266e-01
1.6799999999999999e+00,284,2.3729610621468500e-03,9.9190813710365242e-02
1.6799999999999999e+00,293,2.5815965715120237e-04,1.5681149293330790e-01
1.6799999999999999e+00,302,8.7920722786476446e-03,9.1764722157058790e-02
1.6799999999999999e+00,351,1.1909725076342095e-02,1.2596868790950236e-01
1.6799999999999999e+00,356,4.1375037330336484e-03,1.0470261187057847e-01
1.6799999999999999e+00,384,1.1417145847140125e-02,1.0706121374012084e-01
1.6799999999999999e+00,436,9.0050930647664895e-03,1.5891253141732428e-01
1.6799999999999999e+00,471,6.1553638495270846e-04,1.2422092248476714e-01
1.6799999999999999e+00,472,7.8978822219964995e-03,1.2176924371520390e-01
1.6799999999999999e+00,503,1.3146518447417391e-02,1.2509648068672283e-01
1.6799999999999999e+00,524,6.6797814264783761e-03,1.5514731465633838e-01
1.6799999999999999e+00,530,1.1913640833032452e-02,1.3643952589701491e-01
1.6799999999999999e+00,548,8.0732877111104884e-03,1.3607306171157393e-01
1.6799999999999999e+00,552,1.3053688284697523e-03,1.2185598359650002e-01
1.6799999999999999e+00,589,7.6933346303986738e-05,1.4543561700145313e-01
1.6799999999999999e+00,722,1.0672779888229456e-03,1.2741285227786950e-01
1.6799999999999999e+00,806,7.5622608434356559e-03,1.1563733036063725e-01
1.6799999999999999e+00,859,8.8346098412602214e-03,1.1313543467614472e-01
1.6799999999999999e+00,905,6.1377280484489205e-03,1.3319805949109570e-01
1.6799999999999999e+00,930,1.4525526117649762e-02,1.4938658360265963e-01
1.6799999999999999e+00,944,9.5360917205698920e-03,1.2024275781743220e-01
1.6799999999999999e+00,987,2.1979308912985496e-03,1.3647720935993166e-01
1.6899999999999999e+00,41,9.6051193693789533e-03,1.1743841876269676e-01
1.6899999999999999e+00,132,1.0295900880956110e-02,1.3801375968693508e-01
1.6899999999999999e+00,214,1.3023698638596343e-02,1.1346932191895844e-01
1.6899999999999999e+00,306,4.4619027768172392e-05,1.1670689633546354e-01
1.6899999999999999e+00,335,1.1973357106471433e-02,1.3409423201114962e-01
1.6899999999999999e+00,363,9.7696641804678602e-03,1.1925462007623887e-01
1.6899999999999999e+00,397,4.3507859373827229e-04,1.1867302081481568e-01
1.6899999999999999e+00,502,5.5241357609747688e-04,1.1731111194659652e-01
1.6899999999999999e+00,524,8.0777527224362433e-03,1.4846753322985995e-01
1.6899999999999999e+00,577,1.1194254854157037e-02,1.5251435495879870e-01
1.6899999999999999e+00,689,1.0719537739228249e-02,1.1559495582792448e-01
1.6899999999999999e+00,816,7.5310249775294019e-03,1.1490461000618581e-01
1.6899999999999999e+00,852,1.0022943450808688e-02,1.0857899682562937e-01
1.6899999999999999e+00,883,4.2783220931492949e-03,9.7116660077005951e-02
1.6899999999999999e+00,979,1.1998700619259214e-02,1.2816045025666392e-01
1.7000000000000000e+00,60,9.7866186807207822e-03,1.3853241279653655e-01
1.7000000000000000e+00,86,7.9682889650404543e-03,1.3135085104999872e-01
1.7000000000000000e+00,94,8.6442708884008346e-03,1.0361831227582848e-01
1.7000000000000000e+00,208,3.0364833288605980e-03,1.1174551596707077e-01
1.7000000000000000e+00,380,5.2703414480158861e-03,1.4144779993455053e-01
1.7000000000000000e+00,415,1.5184551097123522e-03,1.4263282185809961e-01
1.7000000000000000e+00,416,1.7498623671132335e-03,1.2159209465266903e-01
1.7000000000000000e+00,517,2.6683565731296516e-03,1.1764461791859494e-01
1.7000000000000000e+00,536,1.2240165306173167e-02,1.5523233424221608e-01
1.7000000000000000e+00,546,1.2159285560482486e-02,1.2581685075891316e-01
1.7000000000000000e+00,609,3.9545835518399464e-03,1.4626108021274137e-01
1.7000000000000000e+00,649,1.5203529400717425e-02,1.5021713566905723e-01
1.7000000000000000e+00,652,4.9493245579038808e-03,1.2745304778043015e-01
1.7000000000000000e+00,695,2.0870891040312423e-03,1.4221623746652837e-01
1.7000000000000000e+00,698,3.3790371956829435e-04,1.2589487720712544e-01
1.7000000000000000e+00,709,9.7746663956139734e-03,1.5363056346538573e-01
1.7000000000000000e+00,765,4.9336244898709469e-04,1.2160689378345273e-01
1.7000000000000000e+00,788,1.5131294431854958e-02,1.5738392178305327e-01
1.7000000000000000e+00,790,3.8152162206177287e-04,1.1691332654830236e-01
1.7000000000000000e+00,802,3.9389793636429582e-03,1.1978185612513385e-01
1.7000000000000000e+00,814,3.6311770143963307e-03,1.0953761648848498e-01
1.7000000000000000e+00,841,1.5549750680804719e-03,1.3658926942350341e-01
1.7000000000000000e+00,846,1.3035303961738631e-02,1.3883782046798929e-01
1.7000000000000000e+00,870,3.0156034619504002e-03,1.3672345858550722e-01
1.7000000000000000e+00,897,4.2765620847783070e-03,1.2455486066920284e-01
1.7000000000000000e+00,898,1.4097473714488495e-02,1.1943569554200563e-01
1.7000000000000000e+00,947,1.1247192254353902e-02,1.0921432720179129e-01
1.7000000000000000e+00,988,1.0215136206928904e-02,1.2887966190970318e-01
1.7000000000000000e+00,991,1.7538721433183330e-02,1.6075677624635784e-01
1.7100000000000000e+00,168,1.0425721086331469e-02,1.3897953636966509e-01
1.7100000000000000e+00,187,1.3878776476458313e-02,1.1755825552512265e-01
1.7100000000000000e+00,193,2.1163941202604203e-03,1.2120971755749725e-01
1.7100000000000000e+00,228,9.0743701034478180e-03,1.2988480960565901e-01
1.7100000000000000e+00,262,6.5836635207741495e-03,1.2326307373830228e-01
1.7100000000000000e+00,314,1.2197145805308063e-02,1.4802891460447032e-01
1.7100000000000000e+00,378,8.8012621694917026e-03,1.6455092219881398e-01
1.7100000000000000e+00,392,9.2960790386034664e-03,1.2434187031817076e-01
1.7100000000000000e+00,404,1.4804695704970339e-02,1.4712415051398431e-01
1.7100000000000000e+00,423,1.5040506220466529e-02,1.3080405679252835e-01
1.7100000000000000e+00,441,1.0243945027718221e-02,1.2432456632492492e-01
1.7100000000000000e+00,512,8.6436740438637499e-03,9.7642662160060831e-02
1.7100000000000000e+00,521,5.4912746537530560e-03,1.0324028564651985e-01
1.7100000000000000e+00,557,7.2047309712182928e-03,1.1319193538926897e-01
1.7100000000000000e+00,570,9.7079240470394623e-03,1.6455092219881398e-01
1.7100000000000000e+00,606,5.2194436307401171e-04,1.3445918600610604e-01
1.7100000000000000e+00,672,1.3527746088408649e-02,1.4488116912197807e-01
1.7100000000000000e+00,697,1.0921115421052341e-02,1.1533718125216021e-01
1.7100000000000000e+00,704,3.2735605697414294e-03,1.3332726179768006e-01
1.7100000000000000e+00,770,1.1878413399556031e-02,1.5579837697730617e-01
1.7100000000000000e+00,800,1.4262743274021938e-02,1.4619987894778499e-01
1.7100000000000000e+00,855,3.1221947404271588e-03,1.1465083954206073e-01
1.7100000000000000e+00,892,1.1824915651180060e-02,1.1142089845417000e-01
1.7100000000000000e+00,893,3.3061646529634753e-03,1.1472268548147330e-01
1.7100000000000000e+00,921,9.1087491706024759e-03,1.1508080597708803e-01
1.7100000000000000e+00,922,8.2586008554270396e-03,1.5972700371582635e-01
1.7100000000000000e+00,929,1.2887102717959981e-02,1.3033473862382511e-01
1.7100000000000000e+00,982,9.4223361488253166e-03,1.2141590212725878e-01
1.7100000000000000e+00,997,5.5959956711991166e-03,1.2944243120699878e-01
1.7200000000000000e+00,51,1.1590354531919256e-02,1.4309144724632497e-01
1.7200000000000000e+00,79,5.2121608864765245e-03,1.2967918548588908e-01
1.7200000000000000e+00,85,9.7958186241597356e-03,1.6264693392773366e-01
1.7200000000000000e+00,125,1.7182463987186980e-02,1.5075085668114790e-01
1.7200000000000000e+00,183,1.7055751436167998e-02,1.6420240163193756e-01
1.7200000000000000e+00,187,4.3031169674123682e-04,1.0367947904866433e-01
1.7200000000000000e+00,229,7.6942533542920244e-04,1.4087792798389595e-01
1.7200000000000000e+00,247,1.7495089750348469e-02,1.6134802611719010e-01
1.7200000000000000e+00,249,1.4359765992308954e-02,1.3612774058414209e-01
1.7200000000000000e+00,255,2.3791402229010050e-03,1.3838950672729469e-01
1.7200000000000000e+00,316,6.6517840402545436e-03,1.2367845963225380e-01
1.7200000000000000e+00,342,1.3224854996161772e-02,1.4573951517431258e-01
1.7200000000000000e+00,473,7.6376620894717667e-03,1.2765459962566630e-01
1.7200000000000000e+00,480,4.1770956329695019e-03,1.4688504723333567e-01
1.7200000000000000e+00,494,4.8719013243230525e-03,1.2449382303851883e-01
1.7200000000000000e+00,565,1.3085705612643994e-02,1.4859834104534436e-01
1.7200000000000000e+00,585,5.7427000905394820e-03,1.5603986239008757e-01
1.7200000000000000e+00,599,7.8069668671447157e-03,1.3864224247568049e-01
1.7200000000000000e+00,695,5.7714090192019507e-03,1.4012914836249710e-01
1.7200000000000000e+00,728,7.2068018795722055e-03,1.1817456409422818e-01
1.7200000000000000e+00,775,3.8293299748995147e-03,1.1332238157566937e-01
1.7200000000000000e+00,809,8.0811232211160100e-03,1.3180241774826010e-01
1.7200000000000000e+00,863,7.7498235035664553e-03,1.3511693385863405e-01
1.7200000000000000e+00,890,1.2258623909418342e-02,1.2495210417426812e-01
1.7200000000000000e+00,929,1.2487252135474303e-02,1.1744763590586510e-01
1.7200000000000000e+00,948,4.3311626109093782e-04,1.0090339029978754e-01
1.7200000000000000e+00,979,5.1396645137962577e-03,1.1616174963740462e-01
1.7300000000000000e+00,10,8.2562570447924921e-03,1.2848375567018364e-01
1.7300000000000000e+00,137,2.4329032168791676e-03,1.1083893010738706e-01
1.7300000000000000e+00,160,1.3988614658840520e-02,1.5127903772230697e-01
1.7300000000000000e+00,288,4.5644168202906843e-03,1.4753029300333079e-01
1.7300000000000000e+00,290,2.0523312581082337e-03,1.1880295339689274e-01
1.7300000000000000e+00,311,1.1293392123784607e-02,1.2258287487493562e-01
1.7300000000000000e+00,368,2.5362203634108488e-03,1.0654431184828550e-01
1.7300000000000000e+00,398,1.5304396340868581e-02,1.4458661258734931e-01
1.7300000000000000e+00,409,9.9746423497185932e-03,1.4377631974353144e-01
1.7300000000000000e+00,472,1.2477332654551171e-03,1.1387136149320735e-01
1.7300000000000000e+00,476,4.2727729604082332e-03,1.4925244910056895e-01
1.7300000000000000e+00,493,4.5646729959666343e-03,1.3090732238723909e-01
1.7300000000000000e+00,498,8.8332555465402696e-03,1.3061172904663257e-01
1.7300000000000000e+00,519,7.7800029397786796e-03,1.2502821288797838e-01
1.7300000000000000e+00,535,4.4978114349866205e-03,1.3867067444972325e-01
1.7300000000000000e+00,567,3.2282571759795903e-03,1.2611084636294093e-01
1.7300000000000000e+00,574,1.8549074259165133e-03,1.3676922428227553e-01
1.7300000000000000e+00,622,2.0677338277277912e-04,1.4042772433243750e-01
1.7300000000000000e+00,631,1.1405684809352057e-02,1.5445078656744499e-01
1.7300000000000000e+00,757,5.7347414727934587e-04,1.4575361808716247e-01
1.7300000000000000e+00,759,3.9598189210621748e-03,1.3278745623496777e-01
1.7300000000000000e+00,780,1.7610645099943617e-02,1.5716684519557064e-01
1.7300000000000000e+00,876,5.4803131991979503e-03,1.4192215175680709e-01
1.7300000000000000e+00,884,7.7674921080980036e-03,1.0845384374572582e-01
1.7300000000000000e+00,901,9.5844008791998170e-03,9.7534466366808611e-02
1.7300000000000000e+00,914,9.5497853037031510e-03,1.2209579572225082e-01
1.7300000000000000e+00,950,5.0018468353291573e-03,1.2445445374332734e-01
1.7300000000000000e+00,960,1.2423078068434457e-02,1.4612488119118461e-01
1.7400000000000000e+00,9,4.6790874943308802e-03,1.3173879208004946e-01
1.7400000000000000e+00,74,1.2212265838255493e-02,1.3977115226908690e-01
1.7400000000000000e+00,91,1.2890061145463760e-02,1.1832773767106157e-01
1.7400000000000000e+00,130,1.8587331212851499e-03,1.4673682285491357e-01
1.7400000000000000e+00,141,3.0053138784178202e-03,1.0092125028489225e-01
1.7400000000000000e+00,145,1.0507136518039653e-02,1.0675148249534028e-01
1.7400000000000000e+00,195,2.0053726727227023e-03,1.1767780223940187e-01
1.7400000000000000e+00,234,9.4232848378549144e-03,1.1498386410501189e-01
1.7400000000000000e+00,315,1.2894322616094828e-02,1.4055664086006506e-01
1.7400000000000000e+00,370,1.3239335165521199e-02,1.4620445075114391e-01
1.7400000000000000e+00,372,8.9332536937857809e-03,1.1703709552860289e-01
1.7400000000000000e+00,386,1.2447734174741432e-02,1.4641732620501766e-01
1.7400000000000000e+00,391,6.0752249297661709e-03,1.4907440444444159e-01
1.7400000000000000e+00,422,5.9115927258060474e-04,1.2706509531536050e-01
1.7400000000000000e+00,464,1.3746503967240795e-02,1.1619033900763287e-01
1.7400000000000000e+00,491,6.4617620755694216e-03,1.4040003070988730e-01
1.7400000000000000e+00,525,6.5128031430106426e-03,1.4084817743011657e-01
1.7400000000000000e+00,547,9.8403460318316066e-03,1.2345388629763905e-01
1.7400000000000000e+00,573,1.0938697326803998e-03,1.1645362717199366e-01
1.7400000000000000e+00,618,5.4648387890430805e-03,1.1930841303425278e-01
1.7400000000000000e+00,629,4.5467923078895689e-03,1.2276442905140600e-01
1.7400000000000000e+00,685,8.8932304222357206e-03,1.3615337369500163e-01
1.7400000000000000e+00,716,7.8870456690530999e-03,1.3719086145607701e-01
1.7400000000000000e+00,719,1.0420539065303214e-02,1.1809840408708368e-01
1.7400000000000000e+00,848,8.3983266374125232e-03,1.0563121193391860e-01
1.7400000000000000e+00,887,1.5043092141806658e-02,1.5765640137669035e-01
1.7400000000000000e+00,908,1.0109463010979952e-02,1.3917297235139914e-01
1.7400000000000000e+00,926,1.1740581244076190e-02,1.3374053642150219e-01
1.7400000000000000e+00,957,1.3213122792920390e-02,1.2161075567219853e-01
1.7400000000000000e+00,968,1.2005908016302524e-02,1.3291910471343252e-01
1.7400000000000000e+00,977,9.9949372131387104e-03,1.5120340324038153e-01
1.7500000000000000e+00,23,1.0683149017680693e-02,1.1660039071399722e-01
1.7500000000000000e+00,48,3.9447782395668068e-03,1.1461056039375316e-01
1.7500000000000000e+00,116,9.7198160222032037e-03,1.6455092219881398e-01
1.7500000000000000e+00,117,1.4362603198369850e-03,1.5918931622678922e-01
1.7500000000000000e+00,123,7.2499689652855970e-03,7.9611496565414594e-02
1.7500000000000000e+00,205,1.0298899343290618e-02,1.2777425983565444e-01
1.7500000000000000e+00,258,8.7786491962987823e-03,1.2851627981152342e-01
1.7500000000000000e+00,374,6.3545954943290267e-03,1.1920008886537375e-01
1.7500000000000000e+00,429,1.1753831175181167e-02,1.2032434824605136e-01
1.7500000000000000e+00,456,3.7321655801129949e-03,1.3602717404279605e-01
1.7500000000000000e+00,460,8.3435980329568532e-03,9.7202350820291758e-02
1.7500000000000000e+00,577,3.1001043449374321e-03,1.4132010010464160e-01
1.7500000000000000e+00,615,3.4249854387968792e-03,1.3391567972840304e-01
1.7500000000000000e+00,618,1.0139130026620868e-02,1.1384357424520969e-01
1.7500000000000000e+00,626,4.7745710829294602e-03,1.2697572162319121e-01
1.7500000000000000e+00,675,1.8518155694015270e-02,1.5973731013292874e-01
1.7500000000000000e+00,711,1.3509596655011016e-02,1.2324287611478210e-01
1.7500000000000000e+00,714,1.4160076226081647e-02,1.3703724577566662e-01
1.7500000000000000e+00,863,2.2687045376359738e-03,1.2736711035506762e-01
1.7500000000000000e+00,901,1.6862602950097894e-03,8.7950065487608822e-02
1.7500000000000000e+00,975,6.8175787379715358e-03,1.3413588367621671e-01
1.7600000000000000e+00,40,5.6833037232373457e-03,8.2538816418309652e-02
1.7600000000000000e+00,88,9.9167611227138353e-04,1.2458457764771320e-01
1.7600000000000000e+00,169,5.7701526343126308e-03,1.4241384076529623e-01
1.7600000000000000e+00,179,9.9857933928915177e-05,1.3053497668640571e-01
1.7600000000000000e+00,244,1.1429025279353355e-02,1.5568850413111096e-01
1.7600000000000000e+00,258,5.5665060438108843e-03,1.1973763061522469e-01
1.7600000000000000e+00,320,4.9838448663342971e-03,9.2852070477259074e-02
1.7600000000000000e+00,337,1.2806885922128627e-02,1.2393015804029932e-01
1.7600000000000000e+00,362,1.4341210819704131e-03,1.3615725214443675e-01
1.7600000000000000e+00,448,1.4453171803692488e-03,1.3746971441270181e-01
1.7600000000000000e+00,457,1.4296055920843320e-02,1.4115154806477015e-01
1.7600000000000000e+00,515,1.2205060757888769e-02,1.3376214439936049e-01
1.7600000000000000e+00,521,3.9316501590817565e-03,9.7749010992766797e-02
1.7600000000000000e+00,553,6.3355901418040705e-03,1.4865997256239147e-01
1.7600000000000000e+00,585,1.6851498061654646e-02,1.5029716229954806e-01
1.7600000000000000e+00,599,6.4877959766585641e-03,1.3083527560853581e-01
1.7600000000000000e+00,659,1.0205651292082341e-02,1.3828376780531720e-01
1.7600000000000000e+00,669,1.1283927183519823e-02,1.2637709838627545e-01
1.7600000000000000e+00,694,5.2953420996546402e-03,1.2064577592157628e-01
1.7600000000000000e+00,764,9.3207954522931402e-03,1.1949339548155451e-01
1.7600000000000000e+00,828,1.2037466176181941e-02,1.1271123813202674e-01
1.7600000000000000e+00,940,3.1505250626135961e-03,1.2857397482641797e-01
1.7600000000000000e+00,965,3.8143249030692383e-03,1.3747641468218674e-01
1.7600000000000000e+00,968,1.0535960267742242e-02,1.2091319669713003e-01
1.7700000000000000e+00,30,1.3195361023345578e-02,1.3397916296408899e-01
1.7700000000000000e+00,35,3.2381781490563033e-03,1.3267896878763169e-01
1.7700000000000000e+00,107,1.2631813612016179e-02,1.3608534244573242e-01
1.7700000000000000e+00,134,4.6394867723373867e-03,1.5042083210632445e-01
1.7700000000000000e+00,152,4.6287384261468612e-03,1.4101311221777688e-01
1.7700000000000000e+00,155,1.5695263439468837e-02,1.3506897857587052e-01
1.7700000000000000e+00,156,1.1365326702752296e-02,1.1244792264777345e-01
1.7700000000000000e+00,224,7.3714506953334313e-03,1.3301321004545533e-01
1.7700000000000000e+00,238,1.1670405584484844e-02,1.4280036860434117e-01
1.7700000000000000e+00,245,3.3900095542763603e-03,1.1411355682325111e-01
1.7700000000000000e+00,293,9.8232556241945879e-03,1.5655333327615670e-01
1.7700000000000000e+00,301,9.0940900948104364e-03,1.1322513570406947e-01
1.7700000000000000e+00,315,2.3069998421749172e-03,1.2766231824397023e-01
1.7700000000000000e+00,344,1.4233557082861281e-02,1.3818266300824958e-01
1.7700000000000000e+00,376,5.2580018316353699e-03,9.8034398664275157e-02
1.7700000000000000e+00,387,8.1511027774218842e-03,1.2427990751669105e-01
1.7700000000000000e+00,507,3.0760361765241329e-03,1.5051785170006815e-01
1.7700000000000000e+00,532,8.0269814546834045e-03,1.1463365556882642e-01
1.7700000000000000e+00,588,1.2887013240840295e-02,1.3285450591446221e-01
1.7700000000000000e+00,651,1.4289468022205945e-02,1.2719719013979139e-01
1.7700000000000000e+00,690,1.0238143557122784e-02,1.2025254155754792e-01
1.7700000000000000e+00,745,1.2155958337334835e-02,1.2192865869750377e-01
1.7700000000000000e+00,753,8.0608489593123334e-03,1.0619456747645041e-01
1.7700000000000000e+00,754,1.0961306480840538e-02,1.4061142543601726e-01
1.7700000000000000e+00,805,1.0155456610146121e-02,1.2414480038839357e-01
1.7700000000000000e+00,813,1.3774058239133441e-02,1.1701604359793870e-01
1.7700000000000000e+00,875,4.0864423423750129e-03,1.0195524701821922e-01
1.7700000000000000e+00,884,6.1149214122700329e-03,1.0068635163762778e-01
1.7700000000000000e+00,887,5.1328485771195420e-03,1.4261330923488372e-01
1.7700000000000000e+00,907,9.2605198092820529e-03,1.0055219137861372e-01
1.7700000000000000e+00,966,4.8860156514359404e-03,1.2139574976814413e-01
1.7800000000000000e+00,5,1.3809548652833417e-02,1.2161935641792730e-01
1.7800000000000000e+00,57,3.9188229757467219e-03,1.2444777178667121e-01
1.7800000000000000e+00,69,3.1663427026517033e-03,1.4824904249106563e-01
1.7800000000000000e+00,80,1.4019516205879295e-02,1.4574528572217607e-01
1.7800000000000000e+00,113,4.7305894889693723e-03,1.3456259795214620e-01
1.7800000000000000e+00,117,9.2798524570775753e-03,1.5775305590695218e-01
1.7800000000000000e+00,125,1.4245147945615266e-02,1.3356839269396098e-01
