# Tier-1a MD ensemble-mean trajectory. run_tag=tier1a_anchored_continuous_t5.0, scenario=anchored_discrete, t_star_ps=5.0, N=50, ion_steps=3000.
# time_ps,mean_distance_A,mean_speed_I1_Aps,mean_speed_I2_Aps
1.754999999999994387e+01,1.301202955284800566e+02,3.272713209011941515e+00,3.272713209011941515e+00
1.755999999999994543e+01,1.301857542467463418e+02,3.273158407904331657e+00,3.273158407904331657e+00
1.756999999999994699e+01,1.302512218648606961e+02,3.273603193953088741e+00,3.273603193953088741e+00
1.757999999999994856e+01,1.303166983745682330e+02,3.274047567357986299e+00,3.274047567357986299e+00
1.758999999999995012e+01,1.303821837676180735e+02,3.274491528321910927e+00,3.274491528321910927e+00
1.759999999999995168e+01,1.304476780357634880e+02,3.274935077050833421e+00,3.274935077050833421e+00
1.760999999999995325e+01,1.305131811707617544e+02,3.275378213753768364e+00,3.275378213753768364e+00
1.761999999999995481e+01,1.305786931643745277e+02,3.275820938642737712e+00,3.275820938642737712e+00
1.762999999999995637e+01,1.306442140083676406e+02,3.276263251932750808e+00,3.276263251932750808e+00
1.763999999999995794e+01,1.307097436945113316e+02,3.276705153841771967e+00,3.276705153841771967e+00
1.764999999999995950e+01,1.307752822145801872e+02,3.277146644590666291e+00,3.277146644590666291e+00
1.765999999999996106e+01,1.308408295603531997e+02,3.277587724403197900e+00,3.277587724403197900e+00
1.766999999999996263e+01,1.309063857236138517e+02,3.278028393505978411e+00,3.278028393505978411e+00
1.767999999999996419e+01,1.309719506961502304e+02,3.278468652128451399e+00,3.278468652128451399e+00
1.768999999999996575e+01,1.310375244697551409e+02,3.278908500502843548e+00,3.278908500502843548e+00
1.769999999999996732e+01,1.311031070362259072e+02,3.279347938864132672e+00,3.279347938864132672e+00
1.770999999999996888e+01,1.311686983873646000e+02,3.279786967450041502e+00,3.279786967450041502e+00
1.771999999999997044e+01,1.312342985149781498e+02,3.280225586500983948e+00,3.280225586500983948e+00
1.772999999999997200e+01,1.312999074108782622e+02,3.280663796260040677e+00,3.280663796260040677e+00
1.773999999999997357e+01,1.313655250668815029e+02,3.281101596972928469e+00,3.281101596972928469e+00
1.774999999999997513e+01,1.314311514748095817e+02,3.281538988887980235e+00,3.281538988887980235e+00
1.775999999999997669e+01,1.314967866264888698e+02,3.281975972256109486e+00,3.281975972256109486e+00
1.776999999999997826e+01,1.315624305137510248e+02,3.282412547330767261e+00,3.282412547330767261e+00
1.777999999999997982e+01,1.316280831284326212e+02,3.282848714367931908e+00,3.282848714367931908e+00
1.778999999999998138e+01,1.316937444623757187e+02,3.283284473626066013e+00,3.283284473626066013e+00
1.779999999999998295e+01,1.317594145074270955e+02,3.283719825366095968e+00,3.283719825366095968e+00
1.780999999999998451e+01,1.318250932554391284e+02,3.284154769851390210e+00,3.284154769851390210e+00
1.781999999999998607e+01,1.318907806982693955e+02,3.284589307347714371e+00,3.284589307347714371e+00
1.782999999999998764e+01,1.319564768277807616e+02,3.285023438123209960e+00,3.285023438123209960e+00
1.783999999999998920e+01,1.320221816358414628e+02,3.285457162448370827e+00,3.285457162448370827e+00
1.784999999999999076e+01,1.320878951143252777e+02,3.285890480596011187e+00,3.285890480596011187e+00
1.785999999999999233e+01,1.321536172551113850e+02,3.286323392841236313e+00,3.286323392841236313e+00
1.786999999999999389e+01,1.322193480500843634e+02,3.286755899461419883e+00,3.286755899461419883e+00
1.787999999999999545e+01,1.322850874911347887e+02,3.287188000736171123e+00,3.287188000736171123e+00
1.788999999999999702e+01,1.323508355701582673e+02,3.287619696947305048e+00,3.287619696947305048e+00
1.789999999999999858e+01,1.324165922790565730e+02,3.288050988378835804e+00,3.288050988378835804e+00
1.791000000000000014e+01,1.324823576097368516e+02,3.288481875316928704e+00,3.288481875316928704e+00
1.792000000000000171e+01,1.325481315541121035e+02,3.288912358049880247e+00,3.288912358049880247e+00
1.793000000000000327e+01,1.326139141041011840e+02,3.289342436868096797e+00,3.289342436868096797e+00
1.794000000000000483e+01,1.326797052516286612e+02,3.289772112064063503e+00,3.289772112064063503e+00
1.795000000000000639e+01,1.327455049886251004e+02,3.290201383932319867e+00,3.290201383932319867e+00
1.796000000000000796e+01,1.328113133070268645e+02,3.290630252769426445e+00,3.290630252769426445e+00
1.797000000000000952e+01,1.328771301987762286e+02,3.291058718873962174e+00,3.291058718873962174e+00
1.798000000000001108e+01,1.329429556558216916e+02,3.291486782546475087e+00,3.291486782546475087e+00
1.799000000000001265e+01,1.330087896701175794e+02,3.291914444089454328e+00,3.291914444089454328e+00
1.800000000000001421e+01,1.330746322336242429e+02,3.292341703807329267e+00,3.292341703807329267e+00
1.801000000000001577e+01,1.331404833383083428e+02,3.292768562006441524e+00,3.292768562006441524e+00
1.802000000000001734e+01,1.332063429761425368e+02,3.293195018994998780e+00,3.293195018994998780e+00
1.803000000000001890e+01,1.332722111391057069e+02,3.293621075083073446e+00,3.293621075083073446e+00
1.804000000000002046e+01,1.333380878191829595e+02,3.294046730582570248e+00,3.294046730582570248e+00
1.805000000000002203e+01,1.334039730083656536e+02,3.294471985807186254e+00,3.294471985807186254e+00
1.806000000000002359e+01,1.334698666986514866e+02,3.294896841072414428e+00,3.294896841072414428e+00
1.807000000000002515e+01,1.335357688820443514e+02,3.295321296695497448e+00,3.295321296695497448e+00
1.808000000000002672e+01,1.336016795505546781e+02,3.295745352995427258e+00,3.295745352995427258e+00
1.809000000000002828e+01,1.336675986961991214e+02,3.296169010292901991e+00,3.296169010292901991e+00
1.810000000000002984e+01,1.337335263110009009e+02,3.296592268910317980e+00,3.296592268910317980e+00
1.811000000000003141e+01,1.337994623869896600e+02,3.297015129171737335e+00,3.297015129171737335e+00
1.812000000000003297e+01,1.338654069162014366e+02,3.297437591402855528e+00,3.297437591402855528e+00
1.813000000000003453e+01,1.339313598906790617e+02,3.297859655931010270e+00,3.297859655931010270e+00
1.814000000000003610e+01,1.339973213024715903e+02,3.298281323085133110e+00,3.298281323085133110e+00
1.815000000000003766e+01,1.340632911436349559e+02,3.298702593195729449e+00,3.298702593195729449e+00
1.816000000000003922e+01,1.341292694062314865e+02,3.299123466594870102e+00,3.299123466594870102e+00
1.817000000000004079e+01,1.341952560823304168e+02,3.299543943616157549e+00,3.299543943616157549e+00
1.818000000000004235e+01,1.342612511640074615e+02,3.299964024594711276e+00,3.299964024594711276e+00
1.819000000000004391e+01,1.343272546433451566e+02,3.300383709867139803e+00,3.300383709867139803e+00
1.820000000000004547e+01,1.343932665124327173e+02,3.300802999771528690e+00,3.300802999771528690e+00
1.821000000000004704e+01,1.344592867633661797e+02,3.301221894647413446e+00,3.301221894647413446e+00
1.822000000000004860e+01,1.345253153882483730e+02,3.301640394835746228e+00,3.301640394835746228e+00
1.823000000000005016e+01,1.345913523791890896e+02,3.302058500678908715e+00,3.302058500678908715e+00
1.824000000000005173e+01,1.346573977283046872e+02,3.302476212520665033e+00,3.302476212520665033e+00
1.825000000000005329e+01,1.347234514277186292e+02,3.302893530706148439e+00,3.302893530706148439e+00
1.826000000000005485e+01,1.347895134695612853e+02,3.303310455581841332e+00,3.303310455581841332e+00
1.827000000000005642e+01,1.348555838459699316e+02,3.303726987495551271e+00,3.303726987495551271e+00
1.828000000000005798e+01,1.349216625490888077e+02,3.304143126796396324e+00,3.304143126796396324e+00
1.829000000000005954e+01,1.349877495710691733e+02,3.304558873834792632e+00,3.304558873834792632e+00
1.830000000000006111e+01,1.350538449040691660e+02,3.304974228962416216e+00,3.304974228962416216e+00
1.831000000000006267e+01,1.351199485402543132e+02,3.305389192532201648e+00,3.305389192532201648e+00
1.832000000000006423e+01,1.351860604717968215e+02,3.305803764898310959e+00,3.305803764898310959e+00
1.833000000000006580e+01,1.352521806908762585e+02,3.306217946416119879e+00,3.306217946416119879e+00
1.834000000000006736e+01,1.353183091896791836e+02,3.306631737442211616e+00,3.306631737442211616e+00
1.835000000000006892e+01,1.353844459603993471e+02,3.307045138334325340e+00,3.307045138334325340e+00
1.836000000000007049e+01,1.354505909952375760e+02,3.307458149451365514e+00,3.307458149451365514e+00
1.837000000000007205e+01,1.355167442864020870e+02,3.307870771153385459e+00,3.307870771153385459e+00
1.838000000000007361e+01,1.355829058261082309e+02,3.308283003801541167e+00,3.308283003801541167e+00
1.839000000000007518e+01,1.356490756065782932e+02,3.308694847758108626e+00,3.308694847758108626e+00
1.840000000000007674e+01,1.357152536200423185e+02,3.309106303386444292e+00,3.309106303386444292e+00
1.841000000000007830e+01,1.357814398587373717e+02,3.309517371050966883e+00,3.309517371050966883e+00
1.842000000000007987e+01,1.358476343149075944e+02,3.309928051117152492e+00,3.309928051117152492e+00
1.843000000000008143e+01,1.359138369808049163e+02,3.310338343951503948e+00,3.310338343951503948e+00
1.844000000000008299e+01,1.359800478486883151e+02,3.310748249921547259e+00,3.310748249921547259e+00
1.845000000000008455e+01,1.360462669108242153e+02,3.311157769395797867e+00,3.311157769395797867e+00
1.846000000000008612e+01,1.361124941594862889e+02,3.311566902743759755e+00,3.311566902743759755e+00
1.847000000000008768e+01,1.361787295869557681e+02,3.311975650335904575e+00,3.311975650335904575e+00
1.848000000000008924e+01,1.362449731855212747e+02,3.312384012543651224e+00,3.312384012543651224e+00
1.849000000000009081e+01,1.363112249474788484e+02,3.312791989739340082e+00,3.312791989739340082e+00
1.850000000000009237e+01,1.363774848651318905e+02,3.313199582296245449e+00,3.313199582296245449e+00
1.851000000000009393e+01,1.364437529307914474e+02,3.313606790588529361e+00,3.313606790588529361e+00
1.852000000000009550e+01,1.365100291367758700e+02,3.314013614991240697e+00,3.314013614991240697e+00
1.853000000000009706e+01,1.365763134754112968e+02,3.314420055880292981e+00,3.314420055880292981e+00
1.854000000000009862e+01,1.366426059390310570e+02,3.314826113632460824e+00,3.314826113632460824e+00
1.855000000000010019e+01,1.367089065199763240e+02,3.315231788625347953e+00,3.315231788625347953e+00
1.856000000000010175e+01,1.367752152105955474e+02,3.315637081237383210e+00,3.315637081237383210e+00
1.857000000000010331e+01,1.368415320032450211e+02,3.316041991847805903e+00,3.316041991847805903e+00
1.858000000000010488e+01,1.369078568902884854e+02,3.316446520836632494e+00,3.316446520836632494e+00
1.859000000000010644e+01,1.369741898640972124e+02,3.316850668584661932e+00,3.316850668584661932e+00
1.860000000000010800e+01,1.370405309170503472e+02,3.317254435473464547e+00,3.317254435473464547e+00
1.861000000000010957e+01,1.371068800415344242e+02,3.317657821885345637e+00,3.317657821885345637e+00
1.862000000000011113e+01,1.371732372299438794e+02,3.318060828203345469e+00,3.318060828203345469e+00
1.863000000000011269e+01,1.372396024746804812e+02,3.318463454811224622e+00,3.318463454811224622e+00
1.864000000000011426e+01,1.373059757681538997e+02,3.318865702093440451e+00,3.318865702093440451e+00
1.865000000000011582e+01,1.373723571027814785e+02,3.319267570435136427e+00,3.319267570435136427e+00
1.866000000000011738e+01,1.374387464709883488e+02,3.319669060222147028e+00,3.319669060222147028e+00
1.867000000000011894e+01,1.375051438652072875e+02,3.320070171840951101e+00,3.320070171840951101e+00
1.868000000000012051e+01,1.375715492778787166e+02,3.320470905678681639e+00,3.320470905678681639e+00
1.869000000000012207e+01,1.376379627014509310e+02,3.320871262123116008e+00,3.320871262123116008e+00
1.870000000000012363e+01,1.377043841283799281e+02,3.321271241562632870e+00,3.321271241562632870e+00
1.871000000000012520e+01,1.377708135511294643e+02,3.321670844386230392e+00,3.321670844386230392e+00
1.872000000000012676e+01,1.378372509621712254e+02,3.322070070983492052e+00,3.322070070983492052e+00
