arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.46,20000,0.9987,242.5,0.579,1,0.0013,0.8314,0.583,0.3651,2.0,1.4329,0.9685,0.9413,7,1.0363,6,0.4715,0.4163,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.47,20000,0.9987,242.5,0.579,1,0.0013,0.8468,0.533,0.3619,2.008,1.4119,0.9318,0.9061,7,0.9922,6,0.4553,0.4024,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.48,20000,0.9987,242.5,0.579,1,0.0013,0.8606,0.489,0.3598,2.026,1.3831,0.8989,0.8744,7,0.9425,6,0.4395,0.3889,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.49,20000,0.9987,242.5,0.579,1,0.0013,0.8735,0.447,0.3583,2.039,1.3562,0.8653,0.8419,7,0.9035,6,0.4235,0.3748,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.5,20000,0.9987,242.5,0.579,1,0.0013,0.8835,0.412,0.3583,2.021,1.3486,0.836,0.8134,7,0.8828,5,0.4101,0.3621,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.51,20000,0.9987,242.5,0.579,1,0.0013,0.8928,0.381,0.3579,2.024,1.3369,0.8062,0.7848,7,0.8055,6,0.3972,0.3504,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,6.4,0,0.52,20000,0.9987,242.5,0.579,1,0.0013,0.9012,0.352,0.3576,2.001,1.3296,0.7774,0.7569,7,0.7713,6,0.3848,0.3387,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.17,20000,0.9987,242.5,0.579,1,0.0013,0.0,8.581,0.0,nan,4.3597,4.6905,4.6868,3,2.8073,8,nan,nan,nan,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.18,20000,0.9987,242.5,0.579,1,0.0013,0.0,7.857,0.0,nan,3.8107,4.0495,4.0432,4,2.3868,8,nan,nan,nan,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.19,20000,0.9987,242.5,0.579,1,0.0013,0.0,7.137,0.0,nan,3.296,3.4849,3.4722,5,2.3016,7,nan,nan,nan,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.2,20000,0.9987,242.5,0.579,1,0.0013,0.0,6.409,0.0,nan,2.82,2.9801,2.9562,6,1.9851,7,nan,nan,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.21,20000,0.9987,242.5,0.579,1,0.0013,0.0,5.696,0.0,0.0,2.4064,2.5314,2.486,7,1.7216,7,nan,1.1713,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.22,20000,0.9987,242.5,0.579,1,0.0013,0.0,5.007,0.0001,0.002,2.0844,2.2781,2.2412,7,1.4738,7,nan,1.0693,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.23,20000,0.9987,242.5,0.579,1,0.0013,0.0,4.362,0.0038,0.023,1.8865,2.06,2.0305,7,1.4627,6,1.1013,0.9947,0.0526,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.24,20000,0.9987,242.5,0.579,1,0.0013,0.0,3.757,0.059,0.21,1.8586,1.8629,1.839,7,1.2886,6,1.0204,0.922,0.0034,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.25,20000,0.9987,242.5,0.579,1,0.0013,0.0005,3.195,0.1944,0.66,1.9235,1.6884,1.6682,7,1.1214,6,0.9596,0.8467,0.0,1,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.26,20000,0.9987,242.5,0.579,1,0.0013,0.0165,2.703,0.3404,1.301,2.14,1.5328,1.5154,7,0.968,6,0.906,0.7748,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.27,20000,0.9987,242.5,0.579,1,0.0013,0.0983,2.247,0.4324,1.862,2.3971,1.3951,1.38,7,0.9872,5,0.8464,0.7098,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.28,20000,0.9987,242.5,0.579,1,0.0013,0.2341,1.823,0.477,2.21,2.508,1.2738,1.2605,7,0.8708,5,0.7836,0.6516,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.29,20000,0.9987,242.5,0.579,1,0.0013,0.3739,1.465,0.4961,2.379,2.5489,1.1653,1.1537,7,0.7586,5,0.7242,0.6004,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.3,20000,0.9987,242.5,0.579,1,0.0013,0.494,1.177,0.509,2.538,2.5636,1.0674,1.0573,7,0.7666,4,0.6697,0.5529,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.31,20000,0.9987,242.5,0.579,1,0.0013,0.5946,0.946,0.5106,2.568,2.5544,0.979,0.9701,7,0.6798,4,0.62,0.5105,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.32,20000,0.9987,242.5,0.579,1,0.0013,0.673,0.769,0.5117,2.653,2.5354,0.9005,0.8927,7,0.6049,4,0.5756,0.4726,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.33,20000,0.9987,242.5,0.579,1,0.0013,0.7372,0.626,0.5069,2.611,2.5067,0.8271,0.8204,7,0.534,4,0.5338,0.4367,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.34,20000,0.9987,242.5,0.579,1,0.0013,0.7863,0.517,0.4978,2.551,2.4698,0.7644,0.7585,7,0.5437,3,0.4969,0.4063,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.35,20000,0.9987,242.5,0.579,1,0.0013,0.8246,0.429,0.4911,2.483,2.4401,0.7055,0.7004,7,0.4861,3,0.4629,0.378,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.36,20000,0.9987,242.5,0.579,1,0.0013,0.8547,0.36,0.4888,2.476,2.4131,0.6523,0.6478,7,0.428,3,0.4316,0.3512,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.37,20000,0.9987,242.5,0.579,1,0.0013,0.8795,0.302,0.4812,2.434,2.3813,0.603,0.599,7,0.3756,3,0.4023,0.3279,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.38,20000,0.9987,242.5,0.579,1,0.0013,0.898,0.258,0.4845,2.56,2.3631,0.5584,0.555,7,0.3943,2,0.3765,0.3061,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.39,20000,0.9987,242.5,0.579,1,0.0013,0.9135,0.221,0.4789,2.492,2.3392,0.5184,0.5155,7,0.3514,2,0.3533,0.2862,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.4,20000,0.9987,242.5,0.579,1,0.0013,0.9264,0.189,0.4765,2.477,2.322,0.4794,0.4768,7,0.266,1,0.3312,0.2671,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.41,20000,0.9987,242.5,0.579,1,0.0013,0.9371,0.163,0.4675,2.406,2.2885,0.4457,0.4435,7,0.2688,2,0.311,0.2506,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.42,20000,0.9987,242.5,0.579,1,0.0013,0.946,0.142,0.459,2.319,2.2591,0.4138,0.4119,7,0.2737,1,0.2924,0.2354,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.43,20000,0.9987,242.5,0.579,1,0.0013,0.9531,0.124,0.4674,2.558,2.2508,0.3839,0.3822,7,0.2488,1,0.2743,0.2198,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.44,20000,0.9987,242.5,0.579,1,0.0013,0.9594,0.108,0.4497,2.278,2.2162,0.3579,0.3564,7,0.2202,1,0.2587,0.207,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.45,20000,0.9987,242.5,0.579,1,0.0013,0.9645,0.095,0.4493,2.337,2.2048,0.3334,0.3322,7,0.1988,1,0.2435,0.1944,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.46,20000,0.9987,242.5,0.579,1,0.0013,0.9687,0.084,0.4529,2.487,2.2025,0.3127,0.3115,6,nan,0,0.2295,0.1826,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.47,20000,0.9987,242.5,0.579,1,0.0013,0.9725,0.075,0.4366,2.281,2.1721,0.2911,0.29,6,nan,0,0.2168,0.1724,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.48,20000,0.9987,242.5,0.579,1,0.0013,0.9757,0.066,0.4396,2.448,2.1601,0.2734,0.2725,6,nan,0,0.2037,0.1618,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.49,20000,0.9987,242.5,0.579,1,0.0013,0.9783,0.059,0.4342,2.365,2.1646,0.2551,0.2542,5,nan,0,0.193,0.1521,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.5,20000,0.9987,242.5,0.579,1,0.0013,0.9807,0.053,0.4269,2.185,2.1707,0.2372,0.2364,5,nan,0,0.1827,0.1427,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.51,20000,0.9987,242.5,0.579,1,0.0013,0.9828,0.047,0.4142,2.065,2.1488,0.215,0.2137,6,nan,0,0.1726,0.1353,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,9.6,1,0.52,20000,0.9987,242.5,0.579,1,0.0013,0.9844,0.043,0.4125,2.04,2.1631,0.2095,0.2089,5,nan,0,0.1637,0.1279,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.17,20000,0.9987,242.5,0.579,1,0.0013,0.0,7.301,0.0,nan,3.7015,3.7907,3.7896,4,1.7579,6,nan,nan,nan,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.18,20000,0.9987,242.5,0.579,1,0.0013,0.0,6.499,0.0,nan,3.2112,3.1721,3.1694,5,1.3854,6,nan,nan,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.19,20000,0.9987,242.5,0.579,1,0.0013,0.0,5.697,0.0,nan,2.7779,2.6393,2.633,6,1.2908,5,nan,nan,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.2,20000,0.9987,242.5,0.579,1,0.0013,0.0,4.909,0.0,0.0,2.4351,2.181,2.1658,7,1.0393,5,nan,1.1662,nan,0,1,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.21,20000,0.9987,242.5,0.579,1,0.0013,0.0,4.182,0.0,0.0,2.2498,1.8837,1.8733,7,0.8229,5,nan,1.0353,nan,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.22,20000,0.9987,242.5,0.579,1,0.0013,0.0,3.51,0.01,0.032,2.2459,1.6301,1.624,7,0.7854,4,1.078,0.9454,0.0201,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.23,20000,0.9987,242.5,0.579,1,0.0013,0.0,2.885,0.1471,0.381,2.3298,1.412,1.4078,7,0.6368,4,0.9772,0.8477,0.0014,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.24,20000,0.9987,242.5,0.579,1,0.0013,0.0014,2.338,0.3705,1.191,2.5478,1.2276,1.2242,7,0.5038,4,0.9072,0.7477,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.25,20000,0.9987,242.5,0.579,1,0.0013,0.0618,1.876,0.5282,2.196,2.8891,1.0654,1.0625,7,0.5033,3,0.8388,0.6587,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.26,20000,0.9987,242.5,0.579,1,0.0013,0.2465,1.417,0.5893,2.83,3.0082,0.9307,0.928,7,0.3944,3,0.7553,0.5827,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.27,20000,0.9987,242.5,0.579,1,0.0013,0.4415,1.035,0.6097,3.143,3.0353,0.8133,0.8109,7,0.3892,2,0.6746,0.516,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.28,20000,0.9987,242.5,0.579,1,0.0013,0.5949,0.754,0.6126,3.22,3.0282,0.7103,0.7078,7,0.3124,2,0.6028,0.4577,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.29,20000,0.9987,242.5,0.579,1,0.0013,0.7067,0.554,0.607,3.207,3.0001,0.6245,0.6222,7,0.2392,2,0.5397,0.4074,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.3,20000,0.9987,242.5,0.579,1,0.0013,0.786,0.412,0.5964,3.088,2.9656,0.5477,0.5451,7,0.2417,1,0.4833,0.3639,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.31,20000,0.9987,242.5,0.579,1,0.0013,0.8408,0.311,0.5898,3.06,2.9342,0.4825,0.4798,7,0.1948,1,0.4338,0.3255,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.32,20000,0.9987,242.5,0.579,1,0.0013,0.8801,0.238,0.5825,3.009,2.9045,0.4245,0.4219,7,nan,0,0.3894,0.2911,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.33,20000,0.9987,242.5,0.579,1,0.0013,0.9071,0.186,0.5823,3.083,2.8878,0.3728,0.3695,7,nan,0,0.3521,0.261,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.34,20000,0.9987,242.5,0.579,1,0.0013,0.9286,0.146,0.5654,2.88,2.8476,0.3254,0.3209,7,nan,0,0.318,0.2355,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.35,20000,0.9987,242.5,0.579,1,0.0013,0.9436,0.116,0.5675,2.986,2.8336,0.2873,0.2823,7,nan,0,0.2876,0.2104,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.36,20000,0.9987,242.5,0.579,1,0.0013,0.9553,0.093,0.5538,2.897,2.8023,0.2601,0.2549,6,nan,0,0.2609,0.191,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.37,20000,0.9987,242.5,0.579,1,0.0013,0.9643,0.075,0.5456,2.892,2.7778,0.2212,0.215,7,nan,0,0.2361,0.1722,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.38,20000,0.9987,242.5,0.579,1,0.0013,0.9708,0.062,0.5441,2.873,2.7755,0.2089,0.2062,6,nan,0,0.215,0.1543,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.39,20000,0.9987,242.5,0.579,1,0.0013,0.9763,0.05,0.527,2.649,2.7638,0.1858,0.1824,5,nan,0,0.1949,0.1394,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.4,20000,0.9987,242.5,0.579,1,0.0013,0.9804,0.042,0.5191,2.609,2.7547,0.1608,0.1574,6,nan,0,0.1777,0.1266,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.41,20000,0.9987,242.5,0.579,1,0.0013,0.9836,0.035,0.5199,2.677,2.7694,0.1524,0.151,4,nan,0,0.1611,0.1141,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.42,20000,0.9987,242.5,0.579,1,0.0013,0.9864,0.029,0.512,2.46,2.7708,0.1358,0.1338,4,nan,0,0.1459,0.102,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.43,20000,0.9987,242.5,0.579,1,0.0013,0.9884,0.024,0.5108,2.314,2.8021,0.1243,0.1236,4,nan,0,0.133,0.092,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.44,20000,0.9987,242.5,0.579,1,0.0013,0.99,0.021,0.5,1.98,2.8186,0.1116,0.111,3,nan,0,0.1228,0.0841,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.45,20000,0.9987,242.5,0.579,1,0.0013,0.9914,0.017,0.5233,2.25,2.8654,0.0992,0.0981,3,nan,0,0.1114,0.0757,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.46,20000,0.9987,242.5,0.579,1,0.0013,0.9928,0.014,0.5278,2.303,2.8956,0.091,0.0906,3,nan,0,0.1,0.0683,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.47,20000,0.9987,242.5,0.579,1,0.0013,0.9937,0.012,0.536,2.351,2.9206,0.0846,0.0846,2,nan,0,0.0915,0.062,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.48,20000,0.9987,242.5,0.579,1,0.0013,0.9945,0.01,0.5688,3.1,2.9758,0.071,0.0707,3,nan,0,0.0833,0.0561,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.49,20000,0.9987,242.5,0.579,1,0.0013,0.9952,0.009,0.5789,3.548,3.036,0.067,0.0668,2,nan,0,0.0769,0.0511,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.5,20000,0.9987,242.5,0.579,1,0.0013,0.996,0.007,0.5963,4.571,3.0439,0.0597,0.0596,2,nan,0,0.0694,0.0438,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.51,20000,0.9987,242.5,0.579,1,0.0013,0.9966,0.006,0.5809,3.762,3.0651,0.0508,0.0508,2,nan,0,0.0635,0.0372,0.0,0,0,0
lin,25.0,,eb1168,0.11675778353879479,0,12.8,1,0.52,20000,0.9987,242.5,0.579,1,0.0013,0.997,0.005,0.5546,2.75,3.1071,0.0446,0.0445,2,nan,0,0.0593,0.0329,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.17,20000,0.9982,242.5,0.579,1,0.0018,0.0,16.895,0.0,nan,12.0059,nan,nan,0,15.8484,6,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.18,20000,0.9982,242.5,0.579,1,0.0018,0.0,16.659,0.0,nan,11.7699,nan,nan,0,15.3565,6,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.19,20000,0.9982,242.5,0.579,1,0.0018,0.0,16.416,0.0,nan,11.5276,nan,nan,0,14.4505,7,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.2,20000,0.9982,242.5,0.579,1,0.0018,0.0,16.178,0.0,nan,11.2893,nan,nan,0,14.0401,7,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.21,20000,0.9982,242.5,0.579,1,0.0018,0.0,15.94,0.0,nan,11.0512,nan,nan,0,13.1967,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.22,20000,0.9982,242.5,0.579,1,0.0018,0.0,15.706,0.0,nan,10.8178,nan,nan,0,12.8616,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.23,20000,0.9982,242.5,0.579,1,0.0018,0.0,15.467,0.0,nan,10.578,nan,nan,0,12.537,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.24,20000,0.9982,242.5,0.579,1,0.0018,0.0,15.228,0.0,nan,10.3394,nan,nan,0,12.2309,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.25,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.992,0.0,nan,10.1036,7.0325,7.0325,1,11.9439,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.26,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.756,0.0,nan,9.8674,6.8669,6.8669,1,11.6731,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.27,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.519,0.0,nan,9.63,6.248,6.229,2,11.4165,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.28,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.285,0.0,nan,9.3959,6.1314,6.1113,2,11.1767,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.29,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.047,0.0,nan,9.1583,5.6134,5.5702,3,10.9423,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.3,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.806,0.0,nan,8.9172,5.5076,5.465,3,10.7182,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.31,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.571,0.0,nan,8.6827,5.0387,4.963,4,10.5096,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.32,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.336,0.0,nan,8.4475,4.9516,4.8771,4,10.3119,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.33,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.1,0.0,0.0,8.2118,4.5163,4.3966,5,10.1241,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.34,20000,0.9982,242.5,0.579,1,0.0018,0.0,12.867,0.0,0.0,7.9779,4.4437,4.3257,5,9.9431,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.35,20000,0.9982,242.5,0.579,1,0.0018,0.0,12.63,0.0,0.0,7.741,4.0406,3.8636,6,9.7691,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.36,20000,0.9982,242.5,0.579,1,0.0018,0.0,12.392,0.0001,0.75,7.503,3.9788,3.805,6,9.5991,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.37,20000,0.9982,242.5,0.579,1,0.0018,0.0,12.157,0.0001,0.286,7.2679,3.9184,3.7473,6,9.4397,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.38,20000,0.9982,242.5,0.579,1,0.0018,0.0,11.921,0.0001,0.138,7.0328,3.5399,3.2818,7,9.2875,8,nan,1.1417,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.39,20000,0.9982,242.5,0.579,1,0.0018,0.0,11.686,0.0002,0.138,6.7973,3.4887,3.2346,7,9.1406,8,nan,1.1241,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.4,20000,0.9982,242.5,0.579,1,0.0018,0.0001,11.45,0.0004,0.135,6.5623,3.4394,3.1891,7,8.9966,8,nan,1.1081,nan,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.41,20000,0.9982,242.5,0.579,1,0.0018,0.0001,11.216,0.0007,0.134,6.3283,3.3916,3.1457,7,8.8589,8,1.1092,1.0946,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.42,20000,0.9982,242.5,0.579,1,0.0018,0.0001,10.983,0.0014,0.185,6.0957,3.3454,3.1035,7,8.7277,8,1.0952,1.0819,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.43,20000,0.9982,242.5,0.579,1,0.0018,0.0002,10.754,0.0027,0.248,5.8672,3.3011,3.0628,7,8.6048,8,1.081,1.0688,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.44,20000,0.9982,242.5,0.579,1,0.0018,0.0004,10.52,0.0047,0.326,5.6353,3.2576,3.0233,7,8.4814,8,1.0677,1.0562,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.45,20000,0.9982,242.5,0.579,1,0.0018,0.0007,10.29,0.0071,0.368,5.4084,3.2157,2.9845,7,8.3622,8,1.0571,1.043,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.46,20000,0.9982,242.5,0.579,1,0.0018,0.0011,10.065,0.0105,0.416,5.1874,3.1749,2.947,7,8.252,8,1.0463,1.0301,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.47,20000,0.9982,242.5,0.579,1,0.0018,0.002,9.843,0.0144,0.463,4.974,3.1357,2.9111,7,8.1406,8,1.0355,1.0185,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.48,20000,0.9982,242.5,0.579,1,0.0018,0.0033,9.618,0.0192,0.499,4.7619,3.097,2.8753,7,8.0353,8,1.024,1.0063,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.49,20000,0.9982,242.5,0.579,1,0.0018,0.0055,9.399,0.0251,0.571,4.5624,3.0603,2.8415,7,7.9297,8,1.012,0.9951,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.5,20000,0.9982,242.5,0.579,1,0.0018,0.0081,9.181,0.0322,0.655,4.3679,3.0244,2.8083,7,7.8288,8,1.0009,0.984,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.51,20000,0.9982,242.5,0.579,1,0.0018,0.0115,8.97,0.039,0.718,4.1858,2.9896,2.7764,7,7.7291,8,0.9908,0.9736,0.0,0,0,0
lin,25.0,,eb154,0.154,1,2.4,0,0.52,20000,0.9982,242.5,0.579,1,0.0018,0.0158,8.759,0.0476,0.81,4.0108,2.9549,2.7444,7,7.6375,8,0.9801,0.9625,0.0,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.17,20000,0.9982,242.5,0.579,1,0.0018,0.0,15.132,0.0,nan,10.2429,nan,nan,0,12.5784,7,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.18,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.796,0.0,nan,9.9071,nan,nan,0,11.7502,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.19,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.452,0.0,nan,9.5633,nan,nan,0,11.2709,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.2,20000,0.9982,242.5,0.579,1,0.0018,0.0,14.114,0.0,nan,9.2254,nan,nan,0,10.8297,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.21,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.78,0.0,nan,8.891,6.9298,6.9298,1,10.4265,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.22,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.435,0.0,nan,8.5468,6.7095,6.7095,1,10.0407,8,nan,nan,nan,0,0,0
lin,25.0,,eb154,0.154,1,3.2,0,0.23,20000,0.9982,242.5,0.579,1,0.0018,0.0,13.099,0.0,nan,8.2105,6.0724,6.0556,2,9.6863,8,nan,nan,nan,0,0,0
