arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.35,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.495,0.0,0.0,8.6061,3.6489,3.5673,5,6.8595,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.36,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.282,0.0,0.0,8.3931,3.316,3.1914,6,6.692,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.37,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.07,0.0001,0.75,8.1814,3.2478,3.1266,6,6.5364,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.38,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.861,0.0001,0.308,7.9721,3.1823,3.0635,6,6.3885,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.39,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.649,0.0001,0.154,7.76,2.8716,2.6889,7,6.2452,8,nan,0.9755,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.4,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.44,0.0002,0.174,7.5511,2.8155,2.6364,7,6.1101,8,nan,0.9549,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.41,20000,0.9675,339.5,0.811,0,0.0325,0.0001,12.227,0.0003,0.155,7.3393,2.7621,2.5869,7,5.9775,8,nan,0.9359,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.42,20000,0.9675,339.5,0.811,0,0.0325,0.0001,12.015,0.0006,0.176,7.1274,2.7101,2.5393,7,5.8511,8,0.9486,0.9217,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.43,20000,0.9675,339.5,0.811,0,0.0325,0.0001,11.808,0.0011,0.198,6.9208,2.6612,2.4939,7,5.7337,8,0.9334,0.9064,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.44,20000,0.9675,339.5,0.811,0,0.0325,0.0002,11.601,0.002,0.251,6.7142,2.6135,2.45,7,5.62,8,0.9165,0.8929,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.45,20000,0.9675,339.5,0.811,0,0.0325,0.0003,11.39,0.0033,0.295,6.5057,2.5663,2.4062,7,5.51,8,0.9023,0.8783,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.46,20000,0.9675,339.5,0.811,0,0.0325,0.0006,11.185,0.0053,0.385,6.3029,2.5223,2.3657,7,5.4041,8,0.8881,0.8643,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.47,20000,0.9675,339.5,0.811,0,0.0325,0.0009,10.981,0.0077,0.442,6.1013,2.479,2.3252,7,5.3025,8,0.8765,0.8499,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.48,20000,0.9675,339.5,0.811,0,0.0325,0.0015,10.776,0.0105,0.475,5.9032,2.4375,2.2866,7,5.1996,8,0.8644,0.8363,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.49,20000,0.9675,339.5,0.811,0,0.0325,0.0024,10.572,0.0138,0.503,5.7095,2.3966,2.2485,7,5.1028,8,0.8528,0.8227,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.5,20000,0.9675,339.5,0.811,0,0.0325,0.0037,10.374,0.0178,0.56,5.5235,2.3584,2.213,7,5.0117,8,0.8405,0.8107,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.51,20000,0.9675,339.5,0.811,0,0.0325,0.0058,10.174,0.0218,0.582,5.3449,2.3203,2.1776,7,4.9234,8,0.8275,0.7983,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,2.4,0,0.52,20000,0.9675,339.5,0.811,0,0.0325,0.0081,9.981,0.0272,0.658,5.1745,2.2842,2.144,7,4.8398,8,0.8154,0.7866,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.17,20000,0.9675,339.5,0.811,0,0.0325,0.0,15.62,0.0,nan,10.7316,nan,nan,0,9.5627,7,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.18,20000,0.9675,339.5,0.811,0,0.0325,0.0,15.305,0.0,nan,10.4159,nan,nan,0,8.9204,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.19,20000,0.9675,339.5,0.811,0,0.0325,0.0,14.996,0.0,nan,10.1071,nan,nan,0,8.423,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.2,20000,0.9675,339.5,0.811,0,0.0325,0.0,14.685,0.0,nan,9.7968,nan,nan,0,7.9745,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.21,20000,0.9675,339.5,0.811,0,0.0325,0.0,14.374,0.0,nan,9.4857,6.0022,6.0022,1,7.5589,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.22,20000,0.9675,339.5,0.811,0,0.0325,0.0,14.064,0.0,nan,9.1756,5.7324,5.7324,1,7.1783,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.23,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.752,0.0,nan,8.863,5.1924,5.1821,2,6.8248,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.24,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.443,0.0,nan,8.5543,4.981,4.9705,2,6.5053,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.25,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.134,0.0,nan,8.2458,4.5265,4.5044,3,6.2108,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.26,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.821,0.0,nan,7.9324,4.1031,4.0631,4,5.9314,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.27,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.514,0.0,nan,7.625,3.9534,3.915,4,5.6782,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.28,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.203,0.0,nan,7.3146,3.577,3.5139,5,5.4403,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.29,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.894,0.0,0.0,7.0051,3.4513,3.3904,5,5.22,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.3,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.583,0.0,0.0,6.6943,3.1132,3.0189,6,5.0111,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.31,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.273,0.0001,0.273,6.384,3.0091,2.9186,6,4.8192,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.32,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.967,0.0001,0.133,6.0781,2.6942,2.5512,7,4.6374,8,nan,0.9717,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.33,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.655,0.0002,0.076,5.7663,2.6079,2.4704,7,4.4652,8,nan,0.941,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.34,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.347,0.0005,0.097,5.4591,2.5279,2.3955,7,4.3053,8,0.9638,0.9139,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.35,20000,0.9675,339.5,0.811,0,0.0325,0.0001,10.044,0.0013,0.128,5.1563,2.4521,2.3252,7,4.159,8,0.9307,0.8924,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.36,20000,0.9675,339.5,0.811,0,0.0325,0.0001,9.744,0.0033,0.202,4.8566,2.3803,2.2581,7,4.0178,8,0.9072,0.8695,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.37,20000,0.9675,339.5,0.811,0,0.0325,0.0003,9.441,0.0067,0.271,4.5555,2.3105,2.1926,7,3.8837,8,0.8852,0.8454,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.38,20000,0.9675,339.5,0.811,0,0.0325,0.0007,9.143,0.0124,0.359,4.2621,2.2451,2.1313,7,3.7516,8,0.865,0.8231,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.39,20000,0.9675,339.5,0.811,0,0.0325,0.0016,8.854,0.0193,0.413,3.9812,2.1825,2.0723,7,3.6317,8,0.8469,0.8015,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.4,20000,0.9675,339.5,0.811,0,0.0325,0.0035,8.565,0.0288,0.511,3.7098,2.1219,2.0156,7,3.5176,8,0.8261,0.7821,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.41,20000,0.9675,339.5,0.811,0,0.0325,0.007,8.289,0.0402,0.616,3.4631,2.066,1.963,7,3.4134,8,0.8064,0.7625,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.42,20000,0.9675,339.5,0.811,0,0.0325,0.0119,8.011,0.0536,0.733,3.223,2.0114,1.9114,7,3.3097,8,0.7874,0.7431,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.43,20000,0.9675,339.5,0.811,0,0.0325,0.0188,7.741,0.0666,0.829,3.0064,1.9587,1.8618,7,3.2122,8,0.7699,0.7249,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.44,20000,0.9675,339.5,0.811,0,0.0325,0.0279,7.48,0.0792,0.924,2.8126,1.9096,1.8157,7,3.1144,8,0.7535,0.708,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.45,20000,0.9675,339.5,0.811,0,0.0325,0.0405,7.225,0.0909,1.002,2.6474,1.8619,1.7707,7,3.025,8,0.7362,0.6911,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.46,20000,0.9675,339.5,0.811,0,0.0325,0.0549,6.975,0.1025,1.094,2.4982,1.8163,1.7275,7,2.9366,8,0.7198,0.6749,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.47,20000,0.9675,339.5,0.811,0,0.0325,0.0718,6.735,0.1122,1.164,2.3745,1.7731,1.6866,7,2.8529,8,0.7039,0.6594,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.48,20000,0.9675,339.5,0.811,0,0.0325,0.0898,6.505,0.1203,1.21,2.2659,1.7309,1.6469,7,2.777,8,0.6887,0.6449,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.49,20000,0.9675,339.5,0.811,0,0.0325,0.1088,6.281,0.1289,1.279,2.1674,1.6906,1.6089,7,2.7021,8,0.6741,0.6305,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.5,20000,0.9675,339.5,0.811,0,0.0325,0.13,6.065,0.1361,1.336,2.092,1.6519,1.5722,7,2.6316,8,0.6595,0.6161,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.51,20000,0.9675,339.5,0.811,0,0.0325,0.1512,5.861,0.1405,1.332,2.025,1.6151,1.5374,7,2.5633,8,0.6461,0.603,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,3.2,0,0.52,20000,0.9675,339.5,0.811,0,0.0325,0.1729,5.659,0.1454,1.347,1.9637,1.5793,1.5034,7,2.4942,8,0.6326,0.5901,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.17,20000,0.9675,339.5,0.811,0,0.0325,0.0,13.032,0.0,nan,8.1528,nan,nan,0,5.6515,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.18,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.573,0.0,nan,7.6967,5.6222,5.6222,1,5.1229,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.19,20000,0.9675,339.5,0.811,0,0.0325,0.0,12.11,0.0,nan,7.2383,4.9947,4.9886,2,4.6504,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.2,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.65,0.0,nan,6.7827,4.4684,4.4569,3,4.2377,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.21,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.189,0.0,nan,6.3239,4.1652,4.1548,3,3.8736,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.22,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.728,0.0,nan,5.8674,3.7185,3.6992,4,3.5521,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.23,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.27,0.0,nan,5.4161,3.3059,3.2724,5,3.2654,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.24,20000,0.9675,339.5,0.811,0,0.0325,0.0,9.805,0.0,nan,4.9581,2.9249,2.8709,6,3.005,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.25,20000,0.9675,339.5,0.811,0,0.0325,0.0,9.347,0.0,0.0,4.5053,2.7466,2.6969,6,2.7739,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.26,20000,0.9675,339.5,0.811,0,0.0325,0.0,8.886,0.0,0.031,4.0546,2.4121,2.3286,7,2.5653,8,nan,0.9802,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.27,20000,0.9675,339.5,0.811,0,0.0325,0.0,8.429,0.0002,0.03,3.6073,2.271,2.1934,7,2.3746,8,nan,0.9222,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.28,20000,0.9675,339.5,0.811,0,0.0325,0.0,7.978,0.0008,0.047,3.1717,2.144,2.0736,7,2.207,8,0.9572,0.8826,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.29,20000,0.9675,339.5,0.811,0,0.0325,0.0001,7.534,0.004,0.103,2.7499,2.0247,1.9601,7,2.0512,8,0.9045,0.8397,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.3,20000,0.9675,339.5,0.811,0,0.0325,0.0002,7.102,0.0137,0.207,2.3446,1.9154,1.8557,7,1.9051,8,0.867,0.8001,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.31,20000,0.9675,339.5,0.811,0,0.0325,0.0007,6.68,0.0318,0.338,1.9579,1.8127,1.7578,7,1.7748,8,0.8322,0.7638,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.32,20000,0.9675,339.5,0.811,0,0.0325,0.0033,6.276,0.0613,0.535,1.6134,1.7194,1.668,7,1.6581,8,0.7977,0.7275,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.33,20000,0.9675,339.5,0.811,0,0.0325,0.0103,5.881,0.0945,0.728,1.3078,1.631,1.5831,7,1.5465,8,0.7663,0.6936,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.34,20000,0.9675,339.5,0.811,0,0.0325,0.0245,5.507,0.1294,0.941,1.0696,1.5505,1.5055,7,1.443,8,0.7353,0.6616,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.35,20000,0.9675,339.5,0.811,0,0.0325,0.0482,5.149,0.1592,1.12,0.8929,1.4753,1.433,7,1.349,8,0.7053,0.6313,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.36,20000,0.9675,339.5,0.811,0,0.0325,0.0815,4.803,0.1836,1.265,0.7634,1.4032,1.3636,7,1.2667,8,0.6755,0.6022,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.37,20000,0.9675,339.5,0.811,0,0.0325,0.1202,4.483,0.2008,1.353,0.6774,1.3381,1.3007,7,1.1885,8,0.648,0.5763,0.0,1,1,1
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.38,20000,0.9675,339.5,0.811,0,0.0325,0.1644,4.178,0.2135,1.429,0.6225,1.2766,1.2414,7,1.1123,8,0.6208,0.5517,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.39,20000,0.9675,339.5,0.811,0,0.0325,0.2077,3.898,0.2274,1.551,0.5779,1.2189,1.1857,7,1.0436,8,0.5954,0.528,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.4,20000,0.9675,339.5,0.811,0,0.0325,0.253,3.636,0.2351,1.59,0.5503,1.1644,1.133,7,0.9837,8,0.5711,0.5053,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.41,20000,0.9675,339.5,0.811,0,0.0325,0.2957,3.395,0.2421,1.632,0.5287,1.1136,1.084,7,0.9239,8,0.5488,0.4844,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.42,20000,0.9675,339.5,0.811,0,0.0325,0.3373,3.175,0.245,1.635,0.5164,1.0665,1.0385,7,0.8692,8,0.5277,0.4654,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.43,20000,0.9675,339.5,0.811,0,0.0325,0.3784,2.966,0.2483,1.655,0.5084,1.0216,0.995,7,0.8187,8,0.5066,0.4466,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.44,20000,0.9675,339.5,0.811,0,0.0325,0.4158,2.777,0.2509,1.708,0.5026,0.9786,0.9536,7,0.7727,8,0.4873,0.4296,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.45,20000,0.9675,339.5,0.811,0,0.0325,0.4501,2.605,0.2533,1.738,0.497,0.9387,0.9151,7,0.809,7,0.4691,0.4131,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.46,20000,0.9675,339.5,0.811,0,0.0325,0.482,2.445,0.2564,1.746,0.4923,0.9014,0.8789,7,0.7617,7,0.452,0.3967,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.47,20000,0.9675,339.5,0.811,0,0.0325,0.5118,2.3,0.2574,1.732,0.4878,0.8665,0.845,7,0.7237,7,0.436,0.382,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.48,20000,0.9675,339.5,0.811,0,0.0325,0.5407,2.163,0.2539,1.653,0.4908,0.8324,0.8121,7,0.6817,7,0.4206,0.3688,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.49,20000,0.9675,339.5,0.811,0,0.0325,0.5676,2.038,0.2523,1.627,0.5009,0.7999,0.7809,7,0.6432,7,0.4055,0.3562,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.5,20000,0.9675,339.5,0.811,0,0.0325,0.5914,1.92,0.2579,1.705,0.4979,0.7694,0.7514,7,0.6055,7,0.3909,0.3434,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.51,20000,0.9675,339.5,0.811,0,0.0325,0.6145,1.811,0.2593,1.738,0.4975,0.74,0.7229,7,0.5737,7,0.3771,0.3313,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,4.8,0,0.52,20000,0.9675,339.5,0.811,0,0.0325,0.6349,1.713,0.2617,1.773,0.4969,0.7137,0.6973,7,0.5416,7,0.3646,0.3199,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.17,20000,0.9675,339.5,0.811,0,0.0325,0.0,11.243,0.0,nan,6.4282,4.9578,4.9551,2,3.3353,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.18,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.68,0.0,nan,5.8868,4.3651,4.3606,3,2.8906,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.19,20000,0.9675,339.5,0.811,0,0.0325,0.0,10.11,0.0,nan,5.3416,3.9379,3.9342,3,2.5033,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.2,20000,0.9675,339.5,0.811,0,0.0325,0.0,9.546,0.0,nan,4.8149,3.4514,3.4443,4,2.1847,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.21,20000,0.9675,339.5,0.811,0,0.0325,0.0,8.981,0.0,nan,4.292,3.0134,2.9993,5,1.9127,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.22,20000,0.9675,339.5,0.811,0,0.0325,0.0,8.415,0.0,nan,3.7773,2.618,2.5928,6,1.6791,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.23,20000,0.9675,339.5,0.811,0,0.0325,0.0,7.847,0.0,0.0,3.2768,2.3856,2.3649,6,1.4743,8,nan,nan,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.24,20000,0.9675,339.5,0.811,0,0.0325,0.0,7.287,0.0001,0.021,2.7997,2.0568,2.0158,7,1.3053,8,nan,0.934,nan,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.25,20000,0.9675,339.5,0.811,0,0.0325,0.0,6.737,0.0004,0.018,2.3512,1.8863,1.8518,7,1.2981,7,nan,0.8728,nan,0,1,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.26,20000,0.9675,339.5,0.811,0,0.0325,0.0,6.203,0.0045,0.066,1.9425,1.731,1.7017,7,1.1512,7,0.9034,0.8145,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.27,20000,0.9675,339.5,0.811,0,0.0325,0.0001,5.69,0.0228,0.185,1.5806,1.5916,1.5666,7,1.0239,7,0.8489,0.7608,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.28,20000,0.9675,339.5,0.811,0,0.0325,0.0007,5.197,0.0671,0.417,1.2749,1.4652,1.4435,7,0.9097,7,0.7992,0.7086,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.29,20000,0.9675,339.5,0.811,0,0.0325,0.0063,4.732,0.1276,0.716,1.0545,1.3511,1.332,7,0.8107,7,0.7554,0.6595,0.0,0,1,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.3,20000,0.9675,339.5,0.811,0,0.0325,0.0243,4.291,0.1891,1.03,0.9425,1.2472,1.2302,7,0.8161,6,0.7131,0.6132,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.31,20000,0.9675,339.5,0.811,0,0.0325,0.0649,3.88,0.2362,1.295,0.9552,1.1543,1.1393,7,0.73,6,0.6705,0.5712,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.32,20000,0.9675,339.5,0.811,0,0.0325,0.122,3.491,0.27,1.502,0.9982,1.0683,1.055,7,0.654,6,0.6292,0.5324,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.33,20000,0.9675,339.5,0.811,0,0.0325,0.1896,3.138,0.2923,1.645,1.0526,0.9931,0.9811,7,0.5848,6,0.5899,0.4965,0.0,1,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.34,20000,0.9675,339.5,0.811,0,0.0325,0.2596,2.814,0.3046,1.711,1.0994,0.9209,0.9103,7,0.5225,6,0.5534,0.4643,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.35,20000,0.9675,339.5,0.811,0,0.0325,0.3268,2.529,0.3152,1.821,1.1322,0.8567,0.8473,7,0.4701,6,0.5193,0.4347,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.36,20000,0.9675,339.5,0.811,0,0.0325,0.3911,2.271,0.3204,1.853,1.1589,0.7979,0.7895,7,0.4768,5,0.4873,0.4065,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.37,20000,0.9675,339.5,0.811,0,0.0325,0.4487,2.046,0.3249,1.874,1.1775,0.7434,0.736,7,0.4313,5,0.4579,0.3807,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.38,20000,0.9675,339.5,0.811,0,0.0325,0.4996,1.848,0.3242,1.811,1.1962,0.6932,0.6866,7,0.3858,5,0.4318,0.3585,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.39,20000,0.9675,339.5,0.811,0,0.0325,0.5471,1.671,0.3267,1.849,1.2003,0.6485,0.6426,7,0.3426,5,0.4059,0.3376,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.4,20000,0.9675,339.5,0.811,0,0.0325,0.589,1.514,0.3293,1.909,1.2053,0.6059,0.6007,7,0.3091,5,0.3823,0.3177,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.41,20000,0.9675,339.5,0.811,0,0.0325,0.6265,1.372,0.3309,1.903,1.214,0.5655,0.561,7,0.3187,4,0.3606,0.2985,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.42,20000,0.9675,339.5,0.811,0,0.0325,0.6573,1.253,0.3347,1.968,1.2331,0.5294,0.5254,7,0.2854,4,0.3419,0.2821,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.43,20000,0.9675,339.5,0.811,0,0.0325,0.6871,1.143,0.3332,1.954,1.236,0.4959,0.4924,7,0.2553,4,0.3239,0.2662,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.44,20000,0.9675,339.5,0.811,0,0.0325,0.7154,1.042,0.3316,1.969,1.2261,0.4647,0.4616,7,0.2277,4,0.3057,0.2508,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.45,20000,0.9675,339.5,0.811,0,0.0325,0.7393,0.954,0.3295,1.946,1.2285,0.4351,0.4324,7,0.2061,4,0.2896,0.2367,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.46,20000,0.9675,339.5,0.811,0,0.0325,0.761,0.875,0.3253,1.913,1.2282,0.4075,0.4051,7,0.1885,4,0.2744,0.2243,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.47,20000,0.9675,339.5,0.811,0,0.0325,0.7796,0.805,0.3276,1.948,1.2377,0.3825,0.3804,7,0.1943,3,0.2601,0.2122,0.0,0,0,0
linq,35.0,0.0,eb154,0.154,1,6.4,0,0.48,20000,0.9675,339.5,0.811,0,0.0325,0.7966,0.74,0.3247,1.878,1.2534,0.3581,0.3563,7,0.1687,3,0.2472,0.201,0.0,0,0,0
